#YY,MM,DD,hh,mm,WDI,R WSP,D GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,deg,T m/s,m/s,m,sec,sec,deg,hPa,degC,degC,degC,nmi,ft
2008,1,17,6,0,180,9.3,10.3,99,99,99,999,9999,0.6,999,999,99,99
2008,1,17,8,0,190,10.3,11.8,99,99,99,999,9999,0.7,999,999,99,99
2008,1,17,9,0,200,5.7,7.2,99,99,99,999,9999,0.5,999,999,99,99
2008,1,17,10,0,170,5.7,6.7,99,99,99,999,9999,0.2,999,999,99,99
2008,1,17,11,0,170,6.7,7.2,99,99,99,999,9999,0,999,999,99,99
2008,1,17,12,0,180,7.2,8.2,99,99,99,999,9999,0,999,999,99,99
2008,1,17,13,0,180,8.2,9.3,99,99,99,999,9999,0,999,999,99,99
2008,1,17,14,0,170,8.2,9.3,99,99,99,999,9999,0,999,999,99,99
2008,1,17,15,0,170,9.8,10.8,99,99,99,999,9999,0.2,999,999,99,99
2008,1,17,16,0,180,10.3,12.9,99,99,99,999,9999,0.7,999,999,99,99
2008,1,17,17,0,170,10.8,12.4,99,99,99,999,9999,0.2,999,999,99,99
2008,1,17,20,0,190,11.3,13.9,99,99,99,999,9999,0.8,999,999,99,99
2008,1,17,22,0,230,11.8,17.5,99,99,99,999,9999,-2.1,999,999,99,99
2008,1,17,23,0,250,13.9,17,99,99,99,999,9999,-4.6,999,999,99,99
2008,1,18,1,0,250,15.4,22.7,99,99,99,999,9999,-7.8,999,999,99,99
2008,1,18,3,0,250,14.9,20.6,99,99,99,999,9999,-9.9,999,999,99,99
2008,1,18,5,0,260,14.9,18.5,99,99,99,999,9999,-10,999,999,99,99
2008,1,18,7,0,240,11.8,16,99,99,99,999,9999,-10.3,999,999,99,99
2008,1,18,8,0,250,9.8,13.4,99,99,99,999,9999,-10.6,999,999,99,99
2008,1,18,9,0,250,9.8,12.4,99,99,99,999,9999,-11.2,999,999,99,99
2008,1,18,10,0,240,9.8,12.4,99,99,99,999,9999,-11.4,999,999,99,99
2008,1,18,11,0,250,8.2,11.3,99,99,99,999,9999,-11.5,999,999,99,99
2008,1,18,12,0,240,6.2,8.2,99,99,99,999,9999,-11,999,999,99,99
2008,1,18,13,0,200,10.3,12.9,99,99,99,999,9999,-11,999,999,99,99
2008,1,18,14,0,200,8.8,11.3,99,99,99,999,9999,-10.5,999,999,99,99
2008,1,18,15,0,200,9.8,12.4,99,99,99,999,9999,-9.7,999,999,99,99
2008,1,18,16,0,210,11.3,14.4,99,99,99,999,9999,-8.3,999,999,99,99
2008,1,18,17,0,200,8.2,10.3,99,99,99,999,9999,-6.9,999,999,99,99
2008,1,18,18,0,210,9.3,10.8,99,99,99,999,9999,-5.4,999,999,99,99
2008,1,18,19,0,210,8.8,11.3,99,99,99,999,9999,-3.9,999,999,99,99
2008,1,18,20,0,200,9.8,11.3,99,99,99,999,9999,-2.9,999,999,99,99
2008,1,18,22,0,230,9.3,11.3,99,99,99,999,9999,-2,999,999,99,99
2008,1,19,0,0,270,11.3,13.4,99,99,99,999,9999,-5,999,999,99,99
2008,1,19,1,0,260,11.3,13.4,99,99,99,999,9999,-6.3,999,999,99,99
2008,1,19,4,0,280,10.3,13.4,99,99,99,999,9999,-10,999,999,99,99
2008,1,19,5,0,270,8.8,10.8,99,99,99,999,9999,-10.5,999,999,99,99
2008,1,19,6,0,280,11.3,12.9,99,99,99,999,9999,-11.4,999,999,99,99
2008,1,19,7,0,270,9.3,11.3,99,99,99,999,9999,-13.1,999,999,99,99
2008,1,19,8,0,280,8.8,11.3,99,99,99,999,9999,-14.1,999,999,99,99
2008,1,19,9,0,290,8.8,10.8,99,99,99,999,9999,-15,999,999,99,99
2008,1,19,10,0,280,8.8,11.3,99,99,99,999,9999,-16,999,999,99,99
2008,1,19,11,0,280,9.3,11.3,99,99,99,999,9999,-16.5,999,999,99,99
2008,1,19,12,0,290,8.2,10.3,99,99,99,999,9999,-16.9,999,999,99,99
2008,1,19,13,0,290,9.3,11.8,99,99,99,999,9999,-17.7,999,999,99,99
2008,1,19,14,0,270,9.3,11.8,99,99,99,999,9999,-18.2,999,999,99,99
2008,1,19,15,0,270,8.8,10.8,99,99,99,999,9999,-18.7,999,999,99,99
2008,1,19,16,0,270,9.3,11.8,99,99,99,999,9999,-18.4,999,999,99,99
2008,1,19,17,0,280,8.8,11.8,99,99,99,999,9999,-17.5,999,999,99,99
2008,1,19,18,0,270,11.8,13.9,99,99,99,999,9999,-17.1,999,999,99,99
2008,1,19,19,0,280,9.8,12.4,99,99,99,999,9999,-16.4,999,999,99,99
2008,1,19,20,0,290,10.3,11.8,99,99,99,999,9999,-15.8,999,999,99,99
2008,1,19,21,0,250,9.3,12.4,99,99,99,999,9999,-15.8,999,999,99,99
2008,1,19,22,0,270,9.8,12.9,99,99,99,999,9999,-15.9,999,999,99,99
2008,1,19,23,0,280,10.3,13.4,99,99,99,999,9999,-16.1,999,999,99,99
2008,1,20,0,0,280,10.8,12.9,99,99,99,999,9999,-16.4,999,999,99,99
2008,1,20,1,0,270,11.8,13.9,99,99,99,999,9999,-17,999,999,99,99
2008,1,20,3,0,280,10.3,12.4,99,99,99,999,9999,-17.6,999,999,99,99
2008,1,20,4,0,280,10.8,13.4,99,99,99,999,9999,-17.7,999,999,99,99
2008,1,20,5,0,270,10.3,12.4,99,99,99,999,9999,-18.4,999,999,99,99
2008,1,20,6,0,280,9.8,12.4,99,99,99,999,9999,-18.7,999,999,99,99
2008,1,20,8,0,280,8.2,11.3,99,99,99,999,9999,-18.9,999,999,99,99
2008,1,20,9,0,280,9.8,13.4,99,99,99,999,9999,-19,999,999,99,99
2008,1,20,10,0,280,9.3,10.8,99,99,99,999,9999,-19.3,999,999,99,99
2008,1,20,11,0,280,8.8,10.3,99,99,99,999,9999,-19.3,999,999,99,99
2008,1,20,12,0,260,7.7,9.3,99,99,99,999,9999,-19.2,999,999,99,99
2008,1,20,13,0,260,7.2,8.8,99,99,99,999,9999,-19.5,999,999,99,99
2008,1,20,14,0,240,7.2,9.8,99,99,99,999,9999,-19.5,999,999,99,99
2008,6,1,0,0,280,10.8,13.4,99,99,99,999,9999,24.4,999,999,99,99
2008,6,1,1,0,290,7.7,10.8,99,99,99,999,9999,23.4,999,999,99,99
2008,6,1,2,0,290,7.2,7.7,99,99,99,999,9999,24,999,999,99,99
2008,6,1,3,0,280,7.2,8.8,99,99,99,999,9999,23.4,999,999,99,99
2008,6,1,4,0,50,5.7,6.2,99,99,99,999,9999,999,999,999,99,99
2008,6,1,5,0,40,2.1,3.6,99,99,99,999,9999,999,999,999,99,99
2008,6,1,6,0,340,1,1.5,99,99,99,999,9999,13.2,999,999,99,99
2008,6,1,7,0,350,3.6,4.1,99,99,99,999,9999,12,999,999,99,99
2008,6,1,8,0,20,2.6,3.6,99,99,99,999,9999,12.3,999,999,99,99
2008,6,1,9,0,60,1.5,2.1,99,99,99,999,9999,12,999,999,99,99
2008,6,1,10,0,140,1,1.5,99,99,99,999,9999,12,999,999,99,99
2008,6,1,11,0,70,1,1.5,99,99,99,999,9999,12.8,999,999,99,99
2008,6,1,12,0,340,0.5,0.5,99,99,99,999,9999,13.8,999,999,99,99
2008,6,1,13,0,40,0.5,1,99,99,99,999,9999,14.6,999,999,99,99
2008,6,1,14,0,350,0.5,1,99,99,99,999,9999,14,999,999,99,99
2008,6,1,15,0,50,2.6,2.6,99,99,99,999,9999,12.6,999,999,99,99
2008,6,1,16,0,30,2.6,3.1,99,99,99,999,9999,11.7,999,999,99,99
2008,6,1,17,0,70,2.1,3.1,99,99,99,999,9999,11.5,999,999,99,99
2008,6,1,18,0,90,2.6,3.1,99,99,99,999,9999,12,999,999,99,99
2008,6,1,19,0,70,2.1,3.1,99,99,99,999,9999,12.7,999,999,99,99
2008,6,1,20,0,80,3.1,3.6,99,99,99,999,9999,12.3,999,999,99,99
2008,6,1,21,0,80,2.6,3.6,99,99,99,999,9999,12.5,999,999,99,99
2008,6,1,22,0,100,3.1,3.6,99,99,99,999,9999,13,999,999,99,99
2008,6,1,23,0,110,3.1,3.6,99,99,99,999,9999,13.7,999,999,99,99
2008,6,2,0,0,140,3.1,3.6,99,99,99,999,9999,13.9,999,999,99,99
2008,6,2,1,0,140,2.6,3.1,99,99,99,999,9999,13.5,999,999,99,99
2008,6,2,2,0,190,3.1,3.6,99,99,99,999,9999,13.5,999,999,99,99
2008,6,2,3,0,170,2.6,3.1,99,99,99,999,9999,14.7,999,999,99,99
2008,6,2,6,0,170,4.1,4.6,99,99,99,999,9999,16.2,999,999,99,99
2008,6,2,7,0,190,6.2,6.2,99,99,99,999,9999,18.2,999,999,99,99
2008,6,2,8,0,190,6.7,7.2,99,99,99,999,9999,18.6,999,999,99,99
2008,6,2,9,0,190,7.2,7.7,99,99,99,999,9999,19,999,999,99,99
2008,6,2,10,0,190,6.7,7.2,99,99,99,999,9999,18.8,999,999,99,99
2008,6,2,11,0,190,6.7,6.7,99,99,99,999,9999,18.9,999,999,99,99
2008,6,2,12,0,190,7.2,7.7,99,99,99,999,9999,19.2,999,999,99,99
2008,6,2,13,0,200,6.2,7.2,99,99,99,999,9999,20.3,999,999,99,99
2008,6,2,14,0,180,1.5,2.1,99,99,99,999,9999,19.9,999,999,99,99
2008,6,2,15,0,150,2.1,2.1,99,99,99,999,9999,22,999,999,99,99
2008,6,2,16,0,100,4.6,4.6,99,99,99,999,9999,20.7,999,999,99,99
2008,6,2,17,0,100,5.7,5.7,99,99,99,999,9999,21.3,999,999,99,99
2008,6,2,18,0,90,5.7,6.2,99,99,99,999,9999,22.2,999,999,99,99
2008,6,2,19,0,90,6.2,6.7,99,99,99,999,9999,22.2,999,999,99,99
2008,6,2,20,0,80,5.7,6.2,99,99,99,999,9999,20.9,999,999,99,99
2008,6,2,21,0,80,6.7,6.7,99,99,99,999,9999,20.7,999,999,99,99
2008,6,2,22,0,70,6.2,7.2,99,99,99,999,9999,19.7,999,999,99,99
2008,6,2,23,0,70,6.2,6.7,99,99,99,999,9999,18.4,999,999,99,99
2008,6,3,0,0,90,7.7,8.8,99,99,99,999,9999,19,999,999,99,99
2008,6,3,1,0,80,7.7,8.2,99,99,99,999,9999,18.2,999,999,99,99
2008,6,3,2,0,80,7.2,7.7,99,99,99,999,9999,18,999,999,99,99
2008,6,3,3,0,70,7.7,8.8,99,99,99,999,9999,17.7,999,999,99,99
2008,6,3,4,0,50,7.7,8.2,99,99,99,999,9999,17.4,999,999,99,99
2008,6,3,5,0,60,9.3,11.3,99,99,99,999,9999,17,999,999,99,99
2008,6,3,6,0,30,11.8,13.4,99,99,99,999,9999,15.4,999,999,99,99
2008,6,3,7,0,50,9.8,10.8,99,99,99,999,9999,14.2,999,999,99,99
2008,6,3,8,0,50,7.2,8.2,99,99,99,999,9999,14.5,999,999,99,99
2008,6,3,9,0,40,6.7,7.7,99,99,99,999,9999,14.1,999,999,99,99
2008,6,3,10,0,50,2.1,3.1,99,99,99,999,9999,12.8,999,999,99,99
2008,6,3,11,0,70,5.1,6.2,99,99,99,999,9999,13.7,999,999,99,99
2008,6,3,12,0,30,2.1,2.6,99,99,99,999,9999,13.2,999,999,99,99
2008,6,3,13,0,340,1.5,2.1,99,99,99,999,9999,13,999,999,99,99
2008,6,3,14,0,20,3.6,4.6,99,99,99,999,9999,12.9,999,999,99,99
2008,6,3,15,0,30,6.7,7.2,99,99,99,999,9999,12.3,999,999,99,99
2008,6,3,16,0,40,6.7,7.7,99,99,99,999,9999,12.2,999,999,99,99
2008,6,3,17,0,60,2.6,3.1,99,99,99,999,9999,12.3,999,999,99,99
2008,6,3,18,0,80,2.1,3.1,99,99,99,999,9999,13.6,999,999,99,99
2008,6,3,19,0,130,2.6,3.6,99,99,99,999,9999,13.4,999,999,99,99
2008,6,3,20,0,150,12.4,16,99,99,99,999,9999,16.7,999,999,99,99
2008,6,3,21,0,360,8.2,9.3,99,99,99,999,9999,13.1,999,999,99,99
2008,6,3,22,0,340,6.7,7.2,99,99,99,999,9999,12.9,999,999,99,99
2008,6,3,23,0,340,9.8,11.3,99,99,99,999,9999,11.2,999,999,99,99
2008,6,4,0,0,330,8.8,9.8,99,99,99,999,9999,10.9,999,999,99,99
2008,6,4,1,0,330,8.2,8.8,99,99,99,999,9999,11.1,999,999,99,99
2008,6,4,2,0,340,8.2,9.3,99,99,99,999,9999,11.2,999,999,99,99
2008,6,4,3,0,350,5.1,5.7,99,99,99,999,9999,11.8,999,999,99,99
2008,6,4,4,0,340,5.1,5.7,99,99,99,999,9999,12,999,999,99,99
2008,6,4,5,0,330,4.6,5.1,99,99,99,999,9999,12.2,999,999,99,99
2008,6,4,6,0,340,5.1,5.7,99,99,99,999,9999,11.6,999,999,99,99
2008,6,4,7,0,350,6.2,7.2,99,99,99,999,9999,11.1,999,999,99,99
2008,6,4,8,0,340,3.6,4.1,99,99,99,999,9999,11.6,999,999,99,99
2008,6,4,9,0,340,3.1,3.6,99,99,99,999,9999,12.6,999,999,99,99
2008,6,4,10,0,320,3.6,4.1,99,99,99,999,9999,13.1,999,999,99,99
2008,6,4,11,0,340,4.1,4.6,99,99,99,999,9999,12.8,999,999,99,99
2008,6,4,12,0,360,4.1,4.6,99,99,99,999,9999,12.2,999,999,99,99
2008,6,4,13,0,330,4.6,5.1,99,99,99,999,9999,12.5,999,999,99,99
2008,6,4,14,0,330,3.6,4.1,99,99,99,999,9999,12.4,999,999,99,99
2008,6,4,15,0,330,4.6,4.6,99,99,99,999,9999,12.4,999,999,99,99
2008,6,4,16,0,350,4.6,5.1,99,99,99,999,9999,12.5,999,999,99,99
2008,6,4,17,0,360,6.2,6.7,99,99,99,999,9999,12.5,999,999,99,99
2008,6,4,18,0,350,5.1,5.7,99,99,99,999,9999,12.6,999,999,99,99
2008,6,4,19,0,350,7.2,7.7,99,99,99,999,9999,12.4,999,999,99,99
2008,6,4,20,0,340,5.1,6.7,99,99,99,999,9999,12.3,999,999,99,99
2008,6,4,21,0,340,5.1,5.7,99,99,99,999,9999,11.6,999,999,99,99
2008,6,4,22,0,350,4.1,4.6,99,99,99,999,9999,11.5,999,999,99,99
2008,6,4,23,0,340,3.6,4.1,99,99,99,999,9999,12,999,999,99,99
2008,6,5,0,0,340,4.6,5.1,99,99,99,999,9999,12,999,999,99,99
2008,6,5,1,0,340,5.7,6.7,99,99,99,999,9999,11.8,999,999,99,99
2008,6,5,2,0,350,4.1,4.1,99,99,99,999,9999,12,999,999,99,99
2008,6,5,3,0,350,4.6,5.1,99,99,99,999,9999,11.9,999,999,99,99
2008,6,5,4,0,320,1.5,2.6,99,99,99,999,9999,12.1,999,999,99,99
2008,6,5,5,0,340,3.1,3.6,99,99,99,999,9999,12,999,999,99,99
2008,6,5,6,0,340,4.1,4.6,99,99,99,999,9999,12,999,999,99,99
2008,6,5,7,0,180,2.1,3.1,99,99,99,999,9999,11.7,999,999,99,99
2008,6,5,8,0,340,5.7,7.7,99,99,99,999,9999,16.1,999,999,99,99
2008,6,5,9,0,150,5.7,6.7,99,99,99,999,9999,18.3,999,999,99,99
2008,6,5,10,0,160,9.3,10.3,99,99,99,999,9999,18,999,999,99,99
2008,6,5,11,0,150,9.3,11.3,99,99,99,999,9999,17.6,999,999,99,99
2008,6,5,12,0,170,10.8,11.8,99,99,99,999,9999,19.4,999,999,99,99
2008,6,5,13,0,180,8.8,9.8,99,99,99,999,9999,21.2,999,999,99,99
2008,6,5,14,0,200,9.8,12.4,99,99,99,999,9999,23.5,999,999,99,99
2008,6,5,15,0,200,10.3,12.4,99,99,99,999,9999,24.1,999,999,99,99
2008,6,5,16,0,10,4.6,6.7,99,99,99,999,9999,20,999,999,99,99
2008,6,5,17,0,120,5.7,7.2,99,99,99,999,9999,20.4,999,999,99,99
2008,6,5,18,0,190,14.9,17.5,99,99,99,999,9999,26,999,999,99,99
2008,6,5,19,0,190,12.9,15.4,99,99,99,999,9999,26.4,999,999,99,99
2008,6,5,20,0,200,15.4,18.5,99,99,99,999,9999,28,999,999,99,99
2008,6,5,21,0,190,16,19,99,99,99,999,9999,28,999,999,99,99
2008,6,5,22,0,190,14.4,16.5,99,99,99,999,9999,28.3,999,999,99,99
2008,6,5,23,0,190,14.4,17.5,99,99,99,999,9999,28.5,999,999,99,99
2008,6,6,0,0,190,10.8,11.8,99,99,99,999,9999,27.7,999,999,99,99
2008,6,6,1,0,190,11.3,13.4,99,99,99,999,9999,28,999,999,99,99
2008,6,6,2,0,190,10.8,12.9,99,99,99,999,9999,27.5,999,999,99,99
2008,6,6,3,0,180,9.3,10.8,99,99,99,999,9999,26.7,999,999,99,99
2008,6,6,4,0,180,10.3,12.9,99,99,99,999,9999,25.6,999,999,99,99
2008,6,6,5,0,180,10.3,11.8,99,99,99,999,9999,24.6,999,999,99,99
2008,6,6,6,0,180,12.4,14.4,99,99,99,999,9999,24.6,999,999,99,99
2008,6,6,7,0,180,13.4,14.9,99,99,99,999,9999,24.1,999,999,99,99
2008,6,6,8,0,180,11.8,13.9,99,99,99,999,9999,23.6,999,999,99,99
2008,6,6,9,0,180,12.4,16,99,99,99,999,9999,23.6,999,999,99,99
2008,6,6,10,0,180,13.4,16.5,99,99,99,999,9999,23.8,999,999,99,99
2008,6,6,11,0,180,11.8,13.9,99,99,99,999,9999,23.2,999,999,99,99
2008,6,6,12,0,180,14.4,17.5,99,99,99,999,9999,24.1,999,999,99,99
2008,6,6,13,0,190,15.4,19,99,99,99,999,9999,24.8,999,999,99,99
2008,6,6,14,0,170,13.9,15.4,99,99,99,999,9999,23.9,999,999,99,99
2008,6,6,15,0,200,19.6,24.2,99,99,99,999,9999,26.1,999,999,99,99
2008,6,6,16,0,190,15.4,19,99,99,99,999,9999,26.3,999,999,99,99
2008,6,6,17,0,190,14.9,18.5,99,99,99,999,9999,26.4,999,999,99,99
2008,6,6,18,0,200,15.4,20.6,99,99,99,999,9999,25.5,999,999,99,99
2008,6,6,19,0,190,14.4,17.5,99,99,99,999,9999,26.3,999,999,99,99
2008,6,6,20,0,200,20.1,25.7,99,99,99,999,9999,26.8,999,999,99,99
2008,6,6,21,0,200,20.6,25.2,99,99,99,999,9999,27.6,999,999,99,99
2008,6,6,22,0,190,18.5,23.2,99,99,99,999,9999,26.4,999,999,99,99
2008,6,6,23,0,200,18.5,23.7,99,99,99,999,9999,27,999,999,99,99
2008,6,7,1,0,210,14.4,18.5,99,99,99,999,9999,25.9,999,999,99,99
2008,6,7,2,0,200,14.9,19.6,99,99,99,999,9999,25.8,999,999,99,99
2008,6,7,3,0,200,11.3,13.4,99,99,99,999,9999,25.3,999,999,99,99
2008,6,7,4,0,200,11.8,15.4,99,99,99,999,9999,24.1,999,999,99,99
2008,6,7,5,0,200,11.8,13.4,99,99,99,999,9999,23.1,999,999,99,99
2008,6,7,6,0,200,12.4,14.9,99,99,99,999,9999,22.8,999,999,99,99
2008,6,7,7,0,200,10.8,12.9,99,99,99,999,9999,22.3,999,999,99,99
2008,6,7,8,0,200,9.3,10.8,99,99,99,999,9999,22.6,999,999,99,99
2008,6,7,9,0,210,8.2,9.8,99,99,99,999,9999,22.5,999,999,99,99
2008,6,7,10,0,200,8.2,9.8,99,99,99,999,9999,22.2,999,999,99,99
2008,6,7,11,0,180,7.7,8.2,99,99,99,999,9999,21.5,999,999,99,99
2008,6,7,12,0,170,6.2,7.2,99,99,99,999,9999,21.6,999,999,99,99
2008,6,7,13,0,180,6.2,6.7,99,99,99,999,9999,22,999,999,99,99
2008,6,7,14,0,180,8.8,9.3,99,99,99,999,9999,22.5,999,999,99,99
2008,6,7,15,0,190,10.8,11.8,99,99,99,999,9999,23.1,999,999,99,99
2008,6,7,16,0,190,11.8,14.4,99,99,99,999,9999,23.3,999,999,99,99
2008,6,7,17,0,190,10.8,12.4,99,99,99,999,9999,25.1,999,999,99,99
2008,6,7,18,0,190,8.2,9.3,99,99,99,999,9999,24.8,999,999,99,99
2008,6,7,19,0,180,12.9,14.9,99,99,99,999,9999,25,999,999,99,99
2008,6,7,20,0,180,12.9,13.9,99,99,99,999,9999,25.5,999,999,99,99
2008,6,7,21,0,170,13.9,16.5,99,99,99,999,9999,23.5,999,999,99,99
2008,6,7,22,0,160,10.8,11.8,99,99,99,999,9999,22.4,999,999,99,99
2008,6,7,23,0,170,9.3,11.3,99,99,99,999,9999,21.9,999,999,99,99
2008,6,8,0,0,180,11.3,12.4,99,99,99,999,9999,23.2,999,999,99,99
2008,6,8,1,0,160,9.3,10.3,99,99,99,999,9999,22.8,999,999,99,99
2008,6,8,2,0,180,10.8,11.8,99,99,99,999,9999,24.8,999,999,99,99
2008,6,8,3,0,190,9.3,10.8,99,99,99,999,9999,26,999,999,99,99
2008,6,8,4,0,200,8.8,9.8,99,99,99,999,9999,26.7,999,999,99,99
2008,6,8,5,0,200,11.3,13.9,99,99,99,999,9999,27,999,999,99,99
2008,6,8,6,0,210,9.8,11.8,99,99,99,999,9999,26.8,999,999,99,99
2008,6,8,7,0,230,8.2,11.3,99,99,99,999,9999,26.9,999,999,99,99
2008,6,8,8,0,40,2.6,4.6,99,99,99,999,9999,999,999,999,99,99
2008,6,8,9,0,40,4.6,5.1,99,99,99,999,9999,999,999,999,99,99
2008,6,8,10,0,80,3.6,3.6,99,99,99,999,9999,18.2,999,999,99,99
2008,6,8,11,0,170,7.7,8.2,99,99,99,999,9999,16.5,999,999,99,99
2008,6,8,12,0,180,6.7,8.2,99,99,99,999,9999,17.1,999,999,99,99
2008,6,8,13,0,190,5.1,5.7,99,99,99,999,9999,18,999,999,99,99
2008,6,8,14,0,160,9.3,10.8,99,99,99,999,9999,20.2,999,999,99,99
2008,6,8,15,0,190,10.3,11.8,99,99,99,999,9999,25.5,999,999,99,99
2008,6,8,16,0,190,13.4,17,99,99,99,999,9999,26.5,999,999,99,99
2008,6,8,17,0,200,14.4,19.6,99,99,99,999,9999,27.4,999,999,99,99
2008,6,8,18,0,210,13.9,16.5,99,99,99,999,9999,28.3,999,999,99,99
2008,6,8,20,0,180,8.2,8.8,99,99,99,999,9999,21.5,999,999,99,99
2008,6,8,21,0,170,9.8,10.8,99,99,99,999,9999,20.2,999,999,99,99
2008,6,8,22,0,160,8.8,9.8,99,99,99,999,9999,20,999,999,99,99
2008,6,8,23,0,150,9.3,10.3,99,99,99,999,9999,22.4,999,999,99,99
2008,6,9,0,0,160,10.3,11.8,99,99,99,999,9999,23.8,999,999,99,99
2008,6,9,1,0,170,6.7,7.2,99,99,99,999,9999,24.4,999,999,99,99
2008,6,9,2,0,200,12.9,14.9,99,99,99,999,9999,28.7,999,999,99,99
2008,6,9,3,0,200,10.8,13.4,99,99,99,999,9999,27.9,999,999,99,99
2008,6,9,4,0,340,16.5,22.7,99,99,99,999,9999,999,999,999,99,99
2008,6,9,5,0,30,9.3,11.3,99,99,99,999,9999,999,999,999,99,99
2008,6,9,6,0,20,5.7,7.2,99,99,99,999,9999,999,999,999,99,99
2008,6,9,7,0,110,5.7,6.7,99,99,99,999,9999,999,999,999,99,99
2008,6,9,8,0,160,5.1,6.7,99,99,99,999,9999,999,999,999,99,99
2008,6,9,9,0,180,8.2,8.8,99,99,99,999,9999,999,999,999,99,99
2008,6,9,10,0,170,8.2,9.3,99,99,99,999,9999,999,999,999,99,99
2008,6,9,11,0,170,7.2,7.7,99,99,99,999,9999,18.7,999,999,99,99
2008,6,9,12,0,190,7.2,9.3,99,99,99,999,9999,19.5,999,999,99,99
2008,6,9,13,0,210,9.3,11.8,99,99,99,999,9999,20,999,999,99,99
2008,6,9,14,0,220,10.3,14.4,99,99,99,999,9999,21.2,999,999,99,99
2008,6,9,15,0,230,10.3,15.4,99,99,99,999,9999,21.6,999,999,99,99
2008,6,9,16,0,240,9.3,11.8,99,99,99,999,9999,21.8,999,999,99,99
2008,6,9,17,0,230,9.8,13.9,99,99,99,999,9999,22.7,999,999,99,99
2008,6,9,18,0,230,8.8,12.4,99,99,99,999,9999,22.7,999,999,99,99
2008,6,9,19,0,240,7.2,8.8,99,99,99,999,9999,22.4,999,999,99,99
2008,6,9,20,0,240,8.8,12.4,99,99,99,999,9999,22.8,999,999,99,99
2008,6,9,21,0,250,6.2,7.2,99,99,99,999,9999,22.6,999,999,99,99
2008,6,9,22,0,300,3.1,3.6,99,99,99,999,9999,18.4,999,999,99,99
2008,6,9,23,0,50,3.1,3.6,99,99,99,999,9999,16.8,999,999,99,99
2008,6,10,1,0,140,4.1,5.1,99,99,99,999,9999,17.2,999,999,99,99
2008,6,10,2,0,160,4.1,5.1,99,99,99,999,9999,16.7,999,999,99,99
2008,6,10,3,0,160,5.1,6.2,99,99,99,999,9999,18.1,999,999,99,99
2008,6,10,4,0,210,3.6,4.1,99,99,99,999,9999,19.2,999,999,99,99
2008,6,10,5,0,220,3.1,3.6,99,99,99,999,9999,19.9,999,999,99,99
2008,6,10,6,0,200,4.1,5.1,99,99,99,999,9999,20.1,999,999,99,99
2008,6,10,7,0,230,3.1,4.1,99,99,99,999,9999,19.7,999,999,99,99
2008,6,10,8,0,250,8.2,9.8,99,99,99,999,9999,19.8,999,999,99,99
2008,6,10,9,0,310,4.1,6.2,99,99,99,999,9999,18.4,999,999,99,99
2008,6,10,10,0,260,5.1,5.7,99,99,99,999,9999,18.7,999,999,99,99
2008,6,10,11,0,240,4.6,5.7,99,99,99,999,9999,18.7,999,999,99,99
2008,6,10,12,0,260,9.8,11.3,99,99,99,999,9999,18.1,999,999,99,99
2008,6,10,13,0,250,4.6,7.2,99,99,99,999,9999,17.6,999,999,99,99
2008,6,10,14,0,180,4.6,5.1,99,99,99,999,9999,17.7,999,999,99,99
2008,6,10,15,0,230,8.2,11.8,99,99,99,999,9999,19.9,999,999,99,99
2008,6,10,16,0,250,8.8,11.3,99,99,99,999,9999,19.7,999,999,99,99
2008,6,10,17,0,260,9.3,11.8,99,99,99,999,9999,20.8,999,999,99,99
2008,6,10,18,0,270,8.2,10.8,99,99,99,999,9999,21.3,999,999,99,99
2008,6,10,19,0,250,9.3,11.3,99,99,99,999,9999,23,999,999,99,99
2008,6,10,20,0,250,6.7,9.3,99,99,99,999,9999,23.1,999,999,99,99
2008,6,10,21,0,260,10.8,12.9,99,99,99,999,9999,24.2,999,999,99,99
2008,6,10,22,0,240,9.3,13.4,99,99,99,999,9999,24.8,999,999,99,99
2008,6,10,23,0,240,6.7,9.8,99,99,99,999,9999,25.6,999,999,99,99
2008,6,11,0,0,250,7.7,10.3,99,99,99,999,9999,25.6,999,999,99,99
2008,6,11,1,0,230,6.2,8.2,99,99,99,999,9999,25.7,999,999,99,99
2008,6,11,2,0,230,4.1,4.6,99,99,99,999,9999,25.1,999,999,99,99
2008,6,11,3,0,200,3.6,4.1,99,99,99,999,9999,24.7,999,999,99,99
2008,6,11,11,0,180,6.7,7.2,99,99,99,999,9999,20.5,999,999,99,99
2008,6,11,12,0,170,6.2,6.7,99,99,99,999,9999,20.4,999,999,99,99
2008,6,11,13,0,160,5.7,7.2,99,99,99,999,9999,20.4,999,999,99,99
2008,6,11,14,0,160,5.1,6.2,99,99,99,999,9999,21,999,999,99,99
2008,6,11,15,0,170,3.6,5.1,99,99,99,999,9999,21,999,999,99,99
2008,6,11,16,0,190,7.2,8.8,99,99,99,999,9999,24.2,999,999,99,99
2008,6,11,17,0,140,4.1,4.6,99,99,99,999,9999,22.8,999,999,99,99
2008,6,11,18,0,180,6.2,9.8,99,99,99,999,9999,23.5,999,999,99,99
2008,6,11,19,0,170,9.8,11.3,99,99,99,999,9999,26,999,999,99,99
2008,6,11,20,0,170,10.3,11.3,99,99,99,999,9999,27.6,999,999,99,99
2008,6,11,21,0,170,8.8,9.8,99,99,99,999,9999,25.4,999,999,99,99
