"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-03-27","9.40",,,"0.15","0.0","0.0","49","51","39","  300","  210",,"16.1","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-03-28","4.47",,,"0.01","0.0","0.0","45","54","39","   60","   60",,"13.0","15.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-03-29","8.95",,,"0.05","0.0","0.0","45","50","35","   30","   20",,"21.9","27.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-03-30","7.83",,,"0.00","0.0","0.0","39","49","33","  240","  240",,"16.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-03-31","15.88",,,"0.09","0.0","0.0","44","58","32","  210","  210",,"30.0","40.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-01","7.83",,,"0.00","0.0","0.0","32","35","24","  340","  340",,"17.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-02","6.93",,,"0.00","0.0","0.0","32","44","21","  100","  100",,"16.1","19.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-03","12.08",,,"0.20","0.0","0.0","39","40","34","   20","   10",,"21.0","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-04","15.21",,,"0.01","0.2","0.0","32","35","26","  300","  300",,"28.0","35.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-05","7.38",,,"0.07","0.0","0.0","32","42","23","  210","  190",,"17.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-06","14.32",,,"0.00","0.0","0.0","35","38","25","  290","  310",,"28.0","34.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-07","8.95",,,"0.00","0.0","0.0","28","39","20","  320","  300",,"18.1","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-08","6.93",,,"0.01","0.0","0.0","31","39","21","   70","  100",,"15.0","17.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-09","6.04",,,"0.13","2.0","1.2","33","39","30","   50","   30",,"12.1","14.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-10","8.50",,,"0.00","0.0","0.0","36","46","28","  250","  230",,"15.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-11","9.84",,,"0.05","0.0","0.0","48","66","39","  240","  240",,"18.1","23.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-12","14.09",,,"0.03","0.0","0.0","56","73","42","  250","  230",,"25.1","35.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-13","13.20",,,"0.07","0.0","0.0","43","47","39","   40","   40",,"33.1","40.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-14","21.03",,,"0.96","0.0","0.0","39","39","36","   60","   30",,"31.1","40.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-15","13.65",,,"0.74","0.2","0.0","35","37","28","   60","   40",,"23.9","30.0","    1",,,"    1",,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-16","14.99",,,"0.01","0.3","0.0","31","35","27","  300","  300",,"23.9","31.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-17","11.18",,,"0.00","0.0","0.0","35","43","29","  320","  300",,"21.9","25.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-18","11.63",,,"0.41","0.4","0.0","35","37","30","   80","   80",,"25.1","32.0","    1",,,"    1",,"    1",,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-19","9.84",,,"0.01","0.1","0.0","39","55","31","  330","   20",,"15.0","21.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-20","4.92",,,"0.00","0.0","0.0","47","61","31","   90","  100",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-21","3.80",,,"0.00","0.0","0.0","47","55","39","  100","  100",,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-22","10.51",,,"0.00","0.0","0.0","50","62","42","   60","   90",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-23","11.86",,,"0.00","0.0","0.0","51","63","43","   20","   10",,"19.9","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-24","8.50",,,"0.00","0.0","0.0","55","65","48","  360","  360",,"19.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-25","13.87",,,"0.00","0.0","0.0","49","53","38","   10","   20",,"30.0","36.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-26","3.80",,,"0.00","0.0","0.0","48","66","36","  260","  260",,"14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-27","13.87",,,"0.02","0.0","0.0","53","58","39","  350","  350",,"29.1","34.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-28","12.30",,,"0.00","0.0","0.0","42","50","33","   30","   30",,"21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-29","6.71",,,"0.00","0.0","0.0","43","59","31","   90","   90",,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-04-30","12.53",,,"0.00","0.0","0.0","56","80","40","  200","  190",,"21.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-01","15.43",,,"0.00","0.0","0.0","72","86","60","  190","  190",,"29.1","36.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-02","12.30",,,"1.32","0.0","0.0","77","86","63","  300","  300",,"36.0","47.0","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-03","7.16",,,"0.57","0.0","0.0","64","70","54","  200","  200",,"23.9","36.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-04","14.32",,,"0.00","0.0","0.0","65","74","61","  270","  260",,"33.1","47.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-05","8.50",,,"0.00","0.0","0.0","70","82","57","   20","  290",,"21.9","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-06","9.84",,,"0.00","0.0","0.0","62","68","50","   20","   40",,"21.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-07","5.59",,,"0.00","0.0","0.0","59","75","46","  110","  120",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-08","6.93",,,"0.00","0.0","0.0","69","81","57","  120",,,"14.1",,,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-09","13.42",,,"0.25","0.0","0.0","70","81","57","  200","  200",,"25.9","34.0",,,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-10","9.17",,,"0.00","0.0","0.0","66","73","50","   30","   40",,"18.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-11","14.99",,,"0.04","0.0","0.0","52","52","45","   60","   50",,"23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-12","12.53",,,"0.33","0.0","0.0","46","50","44","   30","   30",,"21.9","25.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-13","6.26",,,"0.91","0.0","0.0","52","67","45","   40","   40",,"18.1","21.0","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-14","8.28",,,"1.54","0.0","0.0","62","83","53","  300","  290",,"23.9","38.0","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-15","10.96",,,"0.00","0.0","0.0","64","71","51","   10","   30",,"21.9","28.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-16","5.37",,,"0.00","0.0","0.0","62","79","47","   60","   70",,"15.0","18.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-17","9.17",,,"0.00","0.0","0.0","63","69","52","   30","   20",,"19.9","23.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-18","10.96",,,"0.10","0.0","0.0","57","65","52","   30","   10",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-19","5.37",,,"0.02","0.0","0.0","60","69","54","   30","   40",,"23.0","25.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-20","13.65",,,"0.27","0.0","0.0","51","55","44","   30","   30",,"23.9","28.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-21","6.26",,,"1.96","0.0","0.0","53","64","49","  220","  220",,"18.1","23.0","    1","    1","    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-22","4.70",,,"0.00","0.0","0.0","59","67","54","   50","   50",,"14.1","15.0","    1","    1",,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-23","4.03",,,"0.00","0.0","0.0","64","80","52","   90","  100",,"13.0","16.1","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-24","5.14",,,"0.00","0.0","0.0","71","87","58","  220","  180",,"13.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-25","8.95",,,"0.00","0.0","0.0","78","89","67","  220","  220",,"17.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-26","6.93",,,"0.00","0.0","0.0","79","90","70","  270","  250",,"13.0","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-27","4.70",,,"0.00","0.0","0.0","83","97","70","   80","   60",,"14.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-28","7.16",,,"0.00","0.0","0.0","83","95","70","   20","   30",,"31.1","38.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-29","6.71",,,"0.00","0.0","0.0","77","87","66","   80","   70",,"19.9","30.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-30","8.05",,,"0.90","0.0","0.0","75","86","67","  110","  270",,"21.0","23.9","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-05-31","9.62",,,"0.00","0.0","0.0","77","89","69","  260","  240",,"18.1","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-01","13.42",,,"0.00","0.0","0.0","71","76","53","   30","   30",,"23.9","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-02","8.72",,,"0.31","0.0","0.0","60","70","52","   40","   40",,"15.0","18.1","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-03","14.32",,,"0.00","0.0","0.0","67","78","60","  280","  310",,"25.9","38.0","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-04","10.07",,,"0.00","0.0","0.0","67","80","55","  290","  320",,"21.0","25.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-05","13.20",,,"0.01","0.0","0.0","67","72","54","   30","   30",,"23.0","28.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-06","5.82",,,"0.10","0.0","0.0","61","79","48","  290","  280",,"16.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-07","8.72",,,"0.00","0.0","0.0","71","81","60","   30","   40",,"17.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-08","8.28",,,"0.00","0.0","0.0","64","73","59","   20","   30",,"15.0","17.0",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-09","5.82",,,"1.31","0.0","0.0","66","82","57","   60","   60",,"21.0","23.9","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-10","7.83",,,"1.34","0.0","0.0","65","71","60","  250","  230",,"19.9","25.9","    1","    1","    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-11","9.62",,,"0.10","0.0","0.0","64","70","61","  100","   70",,"16.1","19.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-12","3.80",,,"0.00","0.0","0.0","69","80","62","  220","  230",,"12.1","13.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-13","8.72",,,"0.00","0.0","0.0","75","81","64","  320","  320",,"19.9","25.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-14","4.47",,,"0.00","0.0","0.0","73","81","64","   80","   80",,"14.1","16.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-15","6.71",,,"0.00","0.0","0.0","74","89","64","  160","  150",,"16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-16","9.62",,,"0.65","0.0","0.0","81","92","69","   30","   20",,"31.1","45.0","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-17","10.74",,,"0.00","0.0","0.0","86","93","78","  210","  200",,"21.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-18","12.75",,,"0.36","0.0","0.0","87","95","66","  360","  240",,"28.0","33.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-19","8.50",,,"0.02","0.0","0.0","71","81","63","  340","   10",,"18.1","21.0","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-20","8.05",,,"0.00","0.0","0.0","69","77","65","   40","   50",,"17.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-21","12.75",,,"1.41","0.0","0.0","66","67","62","   70","   70",,"19.9","23.9","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-22","13.87",,,"1.23","0.0","0.0","62","64","59","   40","   30",,"21.9","28.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-23","5.37",,,"0.00","0.0","0.0","68","81","62","  100","  330",,"13.0","15.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-24","8.72",,,"0.00","0.0","0.0","73","80","64","   20","   30",,"21.0","23.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-25","11.41",,,"0.00","0.0","0.0","69","78","61","  100","  100",,"21.0","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-26","8.95",,,"0.76","0.0","0.0","73","84","66","  180","  160",,"17.0","21.9","    1",,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-27","6.71",,,"0.03","0.0","0.0","73","80","69","  280","  270",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-28","4.70",,,"0.00","0.0","0.0","76","88","68","   90","   80",,"14.1","19.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-29","10.07",,,"0.00","0.0","0.0","82","96","73","  200","  200",,"17.0","23.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-06-30","11.18",,,"0.00","0.0","0.0","87","94","80","  190","  190",,"21.0","29.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-01","12.30",,,"0.24","0.0","0.0","85","94","76","  260","  250",,"38.0","49.0","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-02","5.82",,,"0.00","0.0","0.0","77","85","69","  100","   90",,"12.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-03","6.26",,,"0.00","0.0","0.0","78","89","63","   80","   90",,"15.0","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-04","7.61",,,"0.01","0.0","0.0","83","93","76","  190","  180",,"17.0","23.9",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-05","6.49",,,"0.02","0.0","0.0","81","92","74","  290","  300",,"18.1","21.9",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-06","13.87",,,"0.00","0.0","0.0","74","75","64","   40","   40",,"21.9","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-07","6.93",,,"0.00","0.0","0.0","71","82","59","  110","   90",,"15.0","21.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-08","4.25",,,"0.00","0.0","0.0","75","88","63","  170","  170",,"12.1","17.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-09","7.83",,,"0.00","0.0","0.0","79","91","67","  240","  220",,"15.0","19.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-10","10.74",,,"0.00","0.0","0.0","82","87","71","   30","   40",,"21.0","27.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-11","6.49",,,"0.00","0.0","0.0","77","87","67","   40","   30",,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-12","7.38",,,"0.00","0.0","0.0","79","87","70","  200","  170",,"16.1","19.9",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-13","8.72",,,"0.00","0.0","0.0","82","95","72","  240","  160",,"16.1","21.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-14","4.70",,,"0.26","0.0","0.0","78","82","72","  260","  260",,"17.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-15","3.80",,,"0.00","0.0","0.0","80","91","72","  300","  220",,"14.1","17.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-16","6.04",,,"0.08","0.0","0.0","82","93","72","   60","  340",,"18.1","25.1",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-17","9.84",,,"0.00","0.0","0.0","77","81","68","   20","   20",,"18.1","23.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-18","7.38",,,"0.00","0.0","0.0","72","80","63","   70","   50",,"14.1","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-19","10.29",,,"0.03","0.0","0.0","76","87","67","  160","  170",,"19.9","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-20","11.63",,,"0.15","0.0","0.0","76","78","70","  230","  230",,"21.0","28.0","    1",,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-21","12.97",,,"0.12","0.0","0.0","71","79","69","  350","  350",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-22","14.76",,,"0.13","0.0","0.0","71","76","67","   20","   30",,"23.9","29.1","    1",,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-23","9.17",,,"0.00","0.0","0.0","72","82","65","   10","   10",,"17.0","25.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-24","4.92",,,"0.00","0.0","0.0","75","88","66","  320","  320",,"14.1","18.1",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-25","7.83",,,"0.00","0.0","0.0","79","90","67","  300","  300",,"14.1","18.1",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-26","10.29",,,"0.03","0.0","0.0","77","81","66","  290","  240",,"18.1","25.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-27","8.05",,,"0.00","0.0","0.0","70","79","62","  310","  300",,"16.1","21.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-28","5.59",,,"0.00","0.0","0.0","71","82","61","  130","  350",,"12.1","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-29","2.91",,,"0.07","0.0","0.0","72","83","62","  110","  100",,"15.0","21.0",,,,,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-30","6.04",,,"0.00","0.0","0.0","72","82","62","  100","   70",,"15.0","19.0",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-07-31","7.61",,,"0.00","0.0","0.0","73","80","66","   30","   70",,"15.0","19.9",,,,,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-08-01","7.61",,,"0.00","0.0","0.0","73","85","63","  220","  220",,"21.0","30.0","    1",,"    1",,,,,"    1",,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-08-02","8.95",,,"0.00","0.0","0.0","77","85","70","  210","  260",,"17.0","21.9",,,"    1",,,,,,,,,,,,,,,,
"USW00094846","CHICAGO OHARE INTERNATIONAL AIRPORT, IL US","2018-08-03","4.03",,,"0.00","0.0","0.0","77","89","67","  100","   90",,"17.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,
