IGRA,LAT,LON,Number,Name,Fir_date,Last_date,Other_Number
ZAM00067743,-17.817,25.817,986.0,LIVINGSTONE ,986,1985,7670
ZIM00067761,-16.517,28.883,518.0,KARIBA ,518,2005,2203
ZIM00067765,-16.833,29.617,1343.0,KAROI ,1343,1998,4958
ZIM00067774,-17.8333,31.0167,1471.0,HARARE (BELVEDERE) ,1471,2018,18582
ZIM00067775,-17.917,31.133,1480.0,HARARE (KUTSAGA) ,1480,1978,926
ZIM00067781,-17.417,32.217,1244.0,MUTOKO ,1244,2006,4155
ZIM00067843,-18.1,25.85,1061.0,VICTORIA FALLS ,1061,2002,6409
ZIM00067853,-18.633,26.85,1094.0,HWANGE NATIONAL PAR ,1094,1998,2189
ZIM00067861,-18.217,28.933,1282.0,GOKWE ,1282,2001,1693
ZIM00067867,-19.45,29.85,1428.0,GWERU ,1428,2000,5186
ZIM00067869,-18.317,29.883,1150.0,KADOMA ,1150,2001,1432
ZIM00067881,-18.533,32.15,1430.0,RUSAPE ,1430,2005,2604
ZIM00067964,-20.15,28.617,1343.0,BULAWAYO ,1343,2004,14661
ZIM00067975,-20.067,30.867,1094.0,MASVINGO ,1094,2005,8225
ZIM00067977,-21.017,31.583,429.0,BUFFALO RANGE ,429,2004,6492
ZIM00067991,-22.217,30.0,456.0,BEITBRIDGE ,456,2005,3367
ZZM00099006,62.0,-33.0,0.0,OCEAN WEATHER SHIP A ,0,1972,7562
ZZM00099007,56.5,-51.0,0.0,OCEAN WEATHER SHIP B ,0,1972,11583
ZZM00099008,52.75,-35.5,0.0,OCEAN WEATHER SHIP C ,0,1973,13900
ZZM00099009,44.0,-41.0,0.0,OCEAN WEATHER SHIP D ,0,1972,9766
ZZM00099010,35.0,-48.0,0.0,OCEAN WEATHER SHIP E ,0,1973,8767
ZZM00099013,38.0,-71.0,0.0,OCEAN WEATHER SHIP H ,0,1977,3274
ZZM00099014,59.0,-19.0,0.0,OCEAN WEATHER SHIP I ,0,1972,2647
ZZM00099015,52.5,-20.0,0.0,OCEAN WEATHER SHIP J ,0,1972,2559
ZZM00099016,45.0,-16.0,0.0,OCEAN WEATHER SHIP K ,0,1972,2558
ZZM00099018,66.0,2.0,0.0,OCEAN WEATHER SHIP M ,0,1972,2031
ZZM00099019,30.0,-140.0,0.0,OCEAN WEATHER SHIP N ,0,1974,19180
ZZM00099021,50.0,-145.0,0.0,OCEAN WEATHER SHIP P ,0,1972,12221
ZZM00099025,29.0,135.0,0.0,OCEAN WEATHER SHIP T ,0,1972,5347
ZZM00099027,34.0,164.0,0.0,OCEAN WEATHER SHIP V ,0,1972,12375
ZZM00099223,45.3,-82.8,3.0,MI ENVIRONM BUOY 45003 ,3,1963,574
ZZM00099276,42.7,-68.3,3.0,ENVIRONM BUOY 44005 ,3,1963,574
ZZM00099286,48.7,-8.9167,3.0,ENVIRONM BUOY 62027 ,3,1961,215
ZZV0000DBBH,-98.8888,-998.8888,-998.8,METEOR ,-998,2005,3788
ZZV0000DBFM,-98.8888,-998.8888,-998.8,MEERKATZE ,-998,1988,236
ZZV0000DBLK,-98.8888,-998.8888,-998.8,POLARSTERN ,-998,2019,6826
ZZV0000DCMS,-98.8888,-998.8888,-998.8,DOLORES ,-998,1993,530
ZZV0000DESI,-98.8888,-998.8888,-998.8,VALDIVIA ,-998,1993,124
ZZV0000DFCG,-98.8888,-998.8888,-998.8,SONNE ,-998,2015,254
ZZV0000DKIW,-98.8888,-998.8888,-998.8,MERKUR PORTUGAL ,-998,1993,735
ZZV0000DZHA,-98.8888,-998.8888,-998.8,MANILA BAY ,-998,1991,672
ZZV0000EBUQ,-98.8888,-998.8888,-998.8,ESPERANZA DEL MAR ,-998,2007,719
ZZV0000EREB,-98.8888,-998.8888,-998.8,BRIZ ,-998,1990,2917
ZZV0000EREI,-98.8888,-998.8888,-998.8,OKEAN ,-998,1990,3291
ZZV0000ERES,-98.8888,-998.8888,-998.8,VIKTOR BUGAYEV ,-998,1991,2110
ZZV0000FNOR,-98.8888,-998.8888,-998.8,FORT ROYAL ,-998,2002,2494
ZZV0000FNOU,-98.8888,-998.8888,-998.8,FORT FLEUR D'EPEE ,-998,2002,2530
ZZV0000FNPH,-98.8888,-998.8888,-998.8,FORT DESAIX ,-998,2003,2579
ZZV0000FNRS,-98.8888,-998.8888,-998.8,DOUCE FRANCE ,-998,2003,2616
ZZV0000FQFL,-98.8888,-998.8888,-998.8,CMA-CGM FORT SAINT LOUIS (AWS) ,-998,2006,522
ZZV0000FQFM,-98.8888,-998.8888,-998.8,CMA-CGM FORT SAINT PIERRE ,-998,2006,501
ZZV0000JBOA,-98.8888,-998.8888,-998.8,KEIFU MARU ,-998,2000,4131
ZZV0000JCCX,-98.8888,-998.8888,-998.8,CHOFU MARU ,-998,2009,1634
ZZV0000JDWX,-98.8888,-998.8888,-998.8,KOFU MARU ,-998,2009,1243
ZZV0000JGQH,-98.8888,-998.8888,-998.8,RYOFU MARU ,-998,2019,2803
ZZV0000JIVB,-98.8888,-998.8888,-998.8,SEIFU MARU ,-998,2008,844
ZZV0000JNSR,-98.8888,-998.8888,-998.8,MIRAI ,-998,2018,4706
ZZV0000KAOU,-98.8888,-998.8888,-998.8,ROGER REVELLE (AWS) ,-998,2012,581
ZZV0000KHRH,-98.8888,-998.8888,-998.8,SEALAND DEVELOPER ,-998,2004,398
ZZV0000KNIJ,-98.8888,-998.8888,-998.8,MANULANI ,-998,1987,725
ZZV0000LDWR,-98.8888,-998.8888,-998.8,POLARFRONT ,-998,2009,15239
ZZV0000LGKI,-98.8888,-998.8888,-998.8,LANCE ,-998,2015,255
ZZV0000SWJS,-98.8888,-998.8888,-998.8,PELJASPER ,-998,2003,439
ZZV0000UBLF,-98.8888,-998.8888,-998.8,AKADEMIK KURCHATOV ,-998,1979,142
ZZV0000UBNZ,-98.8888,-998.8888,-998.8,AKADEMIK SHULEYKIN ,-998,1991,1389
ZZV0000UFTA,-98.8888,-998.8888,-998.8,VOLGONEFT-131 ,-998,2012,1068
ZZV0000UHQS,-98.8888,-998.8888,-998.8,AKADEMIK KOROLYOV ,-998,1990,2966
ZZV0000UVMJ,-98.8888,-998.8888,-998.8,VSEVOLOD BERYOZKIN ,-998,1983,665
ZZV0000UZGH,-98.8888,-998.8888,-998.8,PASSAT ,-998,1991,2079
ZZV0000V2LV,-98.8888,-998.8888,-998.8,UAL TEXAS ,-998,1993,144
ZZV0000V2XM,-98.8888,-998.8888,-998.8,SKOGAFOSS ,-998,2007,431
ZZV0000V2XO,-98.8888,-998.8888,-998.8,LAGARFOSS ,-998,2002,192
ZZV0000VPHA,-98.8888,-998.8888,-998.8,OOCL CHALLENGE ,-998,1992,1158
ZZV0000WAAH,-98.8888,-998.8888,-998.8,SEALAND MOTIVATOR ,-998,2005,361
ZZV0000WPKD,-98.8888,-998.8888,-998.8,GALVESTON BAY ,-998,2005,1233
ZZV0000WTEC,-98.8888,-998.8888,-998.8,RONALD H. BROWN (AWS) ,-998,2016,769
ZZV0000ZDLG,-98.8888,-998.8888,-998.8,BRANSFIELD ,-998,1993,288
ZZV0000ZSAF,-98.8888,-998.8888,-998.8,S. A. AGULHAS ,-998,2008,325
ZZV000ASDK3,-98.8888,-998.8888,-998.8,ASDK3 ,-998,2015,1929
ZZV000ASFR1,-98.8888,-998.8888,-998.8,ASFR1 ,-998,2016,2473
ZZV000ASFR2,-98.8888,-998.8888,-998.8,ASFR2 ,-998,2016,2316
ZZV000ASFR3,-98.8888,-998.8888,-998.8,ASFR3 ,-998,2016,1594
ZZV000ASFR4,-98.8888,-998.8888,-998.8,ASFR4 ,-998,2016,1559
ZZV000ELML7,-98.8888,-998.8888,-998.8,HORNBAY ,-998,2005,2309
ZZV000LADB2,-98.8888,-998.8888,-998.8,SKAUGRAN ,-998,1993,394
ZZV000LAJV4,-98.8888,-998.8888,-998.8,SKAUBRYN ,-998,1992,163
ZZV000OVYA2,-98.8888,-998.8888,-998.8,ARINA ARCTICA ,-998,2003,863
ZZV000OXTS2,-98.8888,-998.8888,-998.8,IRENA ARCTICA ,-998,2007,616
ZZV000OXVH2,-98.8888,-998.8888,-998.8,NAJA ARCTICA ,-998,2006,631
ZZV000OXYH2,-98.8888,-998.8888,-998.8,NUKA ARCTICA ,-998,2005,1339
ZZV000P3OO4,-98.8888,-998.8888,-998.8,DRAGON BAY ,-998,1993,148
ZZV000VSBV3,-98.8888,-998.8888,-998.8,CANMAR AMBASSADOR ,-998,1992,250
ZZV000ZCBP6,-98.8888,-998.8888,-998.8,MISSISSAUGA EXPRESS ,-998,2005,1069
ZZV00ASDE01,-98.8888,-998.8888,-998.8,ASDE01 ,-998,2014,2669
ZZV00ASDE02,-98.8888,-998.8888,-998.8,ASDE02 ,-998,2014,2066
ZZV00ASDE03,-98.8888,-998.8888,-998.8,ASDE03 ,-998,2014,2177
ZZV00ASDE04,-98.8888,-998.8888,-998.8,ASDE04 ,-998,2014,2646
ZZV00ASDE09,-98.8888,-998.8888,-998.8,ASDE09 ,-998,2013,258
ZZV00ASDK01,-98.8888,-998.8888,-998.8,ASDK01 ,-998,2016,2487
ZZV00ASDK02,-98.8888,-998.8888,-998.8,ASDK02 ,-998,2016,2547
ZZV00ASDK03,-98.8888,-998.8888,-998.8,ASDK03 ,-998,2016,251
ZZV00ASES01,-98.8888,-998.8888,-998.8,ASES01 ,-998,2014,1281
ZZV00ASEU01,-98.8888,-998.8888,-998.8,ASEU01 ,-998,2014,1669
ZZV00ASEU02,-98.8888,-998.8888,-998.8,ASEU02 ,-998,2014,1671
ZZV00ASEU03,-98.8888,-998.8888,-998.8,ASEU03 ,-998,2014,1369
ZZV00ASEU04,-98.8888,-998.8888,-998.8,ASEU04 ,-998,2014,1593
ZZV00ASEU05,-98.8888,-998.8888,-998.8,ASEU05 ,-998,2014,2042
ZZV00ASEU06,-98.8888,-998.8888,-998.8,ASEU06 ,-998,2014,659
ZZV00ASGB01,-98.8888,-998.8888,-998.8,ASGB01 ,-998,2011,956
ZZXUAE04977,47.0,-15.0,5.0,WEATHERSHIP K CIRRUS ,5,1948,477
ZZXUAICE002,-98.8888,-998.8888,-998.8,NP02 ,-998,1950,178
ZZXUAICE003,-98.8888,-998.8888,-998.8,NP03 ,-998,1955,354
ZZXUAICE004,-98.8888,-998.8888,-998.8,NP04 ,-998,1957,1089
ZZXUAICE005,-98.8888,-998.8888,-998.8,NP05 ,-998,1956,345
ZZXUAICE006,-98.8888,-998.8888,-998.8,NP06 ,-998,1959,853
ZZXUAICE007,-98.8888,-998.8888,-998.8,NP07 ,-998,1959,680
ZZXUAICE008,-98.8888,-998.8888,-998.8,NP08 ,-998,1961,890
ZZXUAICE009,-98.8888,-998.8888,-998.8,NP09 ,-998,1961,269
ZZXUAICE010,-98.8888,-998.8888,-998.8,NP10 ,-998,1964,873
ZZXUAICE011,-98.8888,-998.8888,-998.8,NP11 ,-998,1963,327
ZZXUAICE012,-98.8888,-998.8888,-998.8,NP12 ,-998,1965,674
ZZXUAICE013,-98.8888,-998.8888,-998.8,NP13 ,-998,1967,1006
ZZXUAICE014,-98.8888,-998.8888,-998.8,NP14 ,-998,1965,170
ZZXUAICE015,-98.8888,-998.8888,-998.8,NP15 ,-998,1968,676
ZZXUAICE016,-98.8888,-998.8888,-998.8,NP16 ,-998,1972,1356
ZZXUAICE017,-98.8888,-998.8888,-998.8,NP17 ,-998,1969,482
ZZXUAICE019,-98.8888,-998.8888,-998.8,NP19 ,-998,1973,1146
ZZXUAICE021,-98.8888,-998.8888,-998.8,NP21 ,-998,1974,454
ZZXUAICE022,-98.8888,-998.8888,-998.8,NP22 ,-998,1982,2862
ZZXUAICE026,-98.8888,-998.8888,-998.8,NP26 ,-998,1986,824
ZZXUAICE028,-98.8888,-998.8888,-998.8,NP28 ,-998,1988,915
ZZXUAICE030,-98.8888,-998.8888,-998.8,NP30 ,-998,1990,576
ZZXUAICE031,-98.8888,-998.8888,-998.8,NP31 ,-998,1991,717
