DATE,garden_prcp,garden_maxtmp,garden_mintmp,garden_tobs,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2016-07-23,0.0,93.0,74.0,81.0,21.85,6.71,1.11,0.0,0.0,85.0,91,70,20,32.0
2016-07-24,3.76,90.0,69.0,75.0,21.99,11.63,0.94,0.0,0.0,78.0,93,71,100,29.1
2016-07-25,0.05,95.0,71.0,76.0,22.11,6.71,0.0,0.0,0.0,79.0,89,72,340,14.1
2016-07-26,0.0,86.0,65.0,72.0,22.33,4.03,0.0,0.0,0.0,79.0,88,69,100,12.1
2016-07-27,0.0,86.0,65.0,71.0,22.46,4.25,0.0,0.0,0.0,79.0,89,68,50,14.1
2016-07-28,0.0,90.0,67.0,73.0,22.52,5.82,0.66,0.0,0.0,77.0,84,70,40,17.0
2016-07-29,0.13,83.0,68.0,75.0,22.49,8.5,0.11,0.0,0.0,73.0,81,70,40,17.0
2016-07-30,0.1,82.0,68.0,71.0,22.43,8.95,0.0,0.0,0.0,72.0,78,68,50,16.1
2016-07-31,0.0,78.0,63.0,70.0,22.5,6.49,0.0,0.0,0.0,73.0,81,65,50,13.0
2016-08-01,0.0,80.0,63.0,69.0,22.77,6.04,0.0,0.0,0.0,75.0,84,65,60,15.0
2016-08-02,0.0,82.0,64.0,71.0,23.15,5.37,0.0,0.0,0.0,77.0,87,67,100,14.1
2016-08-03,0.0,85.0,65.0,75.0,23.42,3.58,0.0,0.0,0.0,80.0,90,69,100,14.1
2016-08-04,0.0,89.0,66.0,76.0,23.58,6.26,0.02,0.0,0.0,81.0,91,70,280,25.9
2016-08-05,0.0,94.0,71.0,73.0,23.48,7.83,0.0,0.0,0.0,78.0,86,72,320,16.1
2016-08-06,0.03,87.0,63.0,67.0,23.38,6.71,0.0,0.0,0.0,76.0,84,66,20,14.1
2016-08-07,0.0,83.0,60.0,69.0,23.38,6.04,0.0,0.0,0.0,75.0,83,62,50,15.0
2016-08-08,0.0,84.0,67.0,72.0,23.46,9.62,0.0,0.0,0.0,77.0,84,72,90,16.1
2016-08-09,0.0,83.0,65.0,73.0,23.61,5.14,0.0,0.0,0.0,78.0,88,67,270,12.1
2016-08-10,0.0,88.0,66.0,75.0,23.81,4.92,0.0,0.0,0.0,80.0,89,69,120,15.0
2016-08-11,0.0,88.0,69.0,79.0,23.92,8.95,0.0,0.0,0.0,82.0,92,73,190,25.9
2016-08-12,0.0,95.0,75.0,78.0,23.87,6.26,0.96,0.0,0.0,80.0,83,74,260,17.0
2016-08-13,0.2,81.0,73.0,75.0,23.81,9.17,0.0,0.0,0.0,77.0,84,72,300,19.9
2016-08-14,0.0,87.0,65.0,70.0,23.83,4.25,0.0,0.0,0.0,77.0,87,65,320,13.0
2016-08-15,0.0,85.0,65.0,70.0,23.94,8.5,0.0,0.0,0.0,74.0,78,67,100,19.9
2016-08-16,0.06,79.0,70.0,75.0,24.16,6.93,0.02,0.0,0.0,76.0,88,71,330,13.0
2016-08-17,0.0,86.0,67.0,75.0,24.23,6.04,0.05,0.0,0.0,77.0,88,70,260,17.0
2016-08-18,0.97,91.0,68.0,69.0,24.2,6.93,0.75,0.0,0.0,77.0,85,70,290,21.9
2016-08-19,0.0,91.0,68.0,73.0,24.02,8.72,0.07,0.0,0.0,75.0,84,66,300,29.1
2016-08-20,0.22,86.0,67.0,73.0,23.57,11.41,0.47,0.0,0.0,75.0,80,63,280,29.1
2016-08-21,0.81,81.0,57.0,62.0,23.01,9.84,0.0,0.0,0.0,66.0,76,58,320,19.9
2016-08-22,0.0,76.0,53.0,58.0,22.77,4.92,0.0,0.0,0.0,67.0,78,56,170,14.1
2016-08-23,0.0,81.0,58.0,68.0,22.58,11.86,0.0,0.0,0.0,71.0,81,60,190,19.9
2016-08-24,0.03,85.0,67.0,72.0,22.45,10.74,0.23,0.0,0.0,75.0,84,70,190,25.1
2016-08-25,0.21,86.0,70.0,72.0,22.34,6.26,0.09,0.0,0.0,76.0,85,67,320,13.0
2016-08-26,0.0,84.0,63.0,67.0,22.28,6.93,0.14,0.0,0.0,72.0,81,66,60,14.1
2016-08-27,0.62,80.0,65.0,69.0,22.3,6.93,0.84,0.0,0.0,74.0,84,67,200,15.0
2016-08-28,0.4,85.0,69.0,72.0,22.34,6.49,0.0,0.0,0.0,77.0,83,71,90,15.0
2016-08-29,0.0,81.0,67.0,71.0,22.41,4.92,0.43,0.0,0.0,76.0,86,70,10,17.0
2016-08-30,0.18,84.0,70.0,74.0,22.37,4.25,0.19,0.0,0.0,76.0,84,70,10,25.1
2016-08-31,0.54,85.0,66.0,69.0,22.19,11.18,0.0,0.0,0.0,73.0,76,63,20,21.9
2016-09-01,0.01,76.0,61.0,65.0,21.99,11.86,0.0,0.0,0.0,67.0,73,62,20,23.9
2016-09-02,0.03,72.0,59.0,64.0,21.87,8.28,0.0,0.0,0.0,68.0,74,62,30,16.1
2016-09-03,0.0,75.0,56.0,60.0,21.79,5.82,0.0,0.0,0.0,68.0,76,56,100,13.0
2016-09-04,0.0,76.0,57.0,63.0,21.82,7.61,0.0,0.0,0.0,69.0,80,59,170,17.0
2016-09-05,0.0,82.0,62.0,70.0,21.97,9.17,0.0,0.0,0.0,73.0,87,62,190,23.0
2016-09-06,0.0,89.0,70.0,79.0,22.16,10.07,0.0,0.0,0.0,82.0,91,75,240,21.0
2016-09-07,0.0,93.0,73.0,80.0,22.17,9.84,0.39,0.0,0.0,83.0,89,74,280,29.1
2016-09-08,0.97,89.0,71.0,72.0,22.05,8.05,0.05,0.0,0.0,76.0,82,70,260,18.1
2016-09-09,0.02,83.0,61.0,68.0,21.93,5.14,0.0,0.0,0.0,74.0,81,63,170,18.1
2016-09-10,0.0,83.0,65.0,68.0,21.7,10.96,0.01,0.0,0.0,69.0,73,59,320,25.9
2016-09-11,0.04,74.0,52.0,56.0,21.57,5.82,0.0,0.0,0.0,65.0,76,51,240,13.0
2016-09-12,0.0,77.0,55.0,62.0,21.41,8.72,0.0,0.0,0.0,67.0,79,54,200,19.9
2016-09-13,0.0,79.0,61.0,68.0,21.24,8.72,0.0,0.0,0.0,72.0,85,65,280,16.1
2016-09-14,0.13,85.0,63.0,66.0,21.04,8.05,0.09,0.0,0.0,69.0,74,64,70,14.1
2016-09-15,0.0,75.0,58.0,65.0,20.93,8.05,0.0,0.0,0.0,68.0,78,60,100,16.1
2016-09-16,0.0,77.0,64.0,69.0,20.84,12.08,0.01,0.0,0.0,72.0,83,65,180,23.9
2016-09-17,0.06,84.0,67.0,67.0,20.73,8.72,0.04,0.0,0.0,74.0,82,62,260,19.9
2016-09-18,0.0,80.0,56.0,60.0,20.73,3.8,0.0,0.0,0.0,69.0,81,57,160,8.9
2016-09-19,0.0,81.0,59.0,63.0,20.79,8.28,0.0,0.0,0.0,71.0,88,56,200,19.9
2016-09-20,0.03,87.0,63.0,65.0,20.89,8.05,0.0,0.0,0.0,75.0,83,66,100,16.1
2016-09-21,0.33,81.0,61.0,66.0,20.88,6.71,0.55,0.0,0.0,70.0,74,65,130,30.0
2016-09-22,0.15,73.0,62.0,67.0,20.71,4.7,0.0,0.0,0.0,71.0,81,64,190,13.0
2016-09-23,0.03,81.0,64.0,65.0,20.49,10.07,0.0,0.0,0.0,72.0,73,67,30,17.0
2016-09-24,0.0,73.0,64.0,65.0,20.34,8.5,0.0,0.0,0.0,69.0,74,66,70,14.1
2016-09-25,0.0,73.0,63.0,64.0,20.17,10.51,0.01,0.0,0.0,72.0,85,63,300,23.0
2016-09-26,0.19,83.0,58.0,58.0,19.79,14.54,0.0,0.0,0.0,66.0,69,56,260,29.1
2016-09-27,0.0,69.0,50.0,54.0,19.37,14.09,0.0,0.0,0.0,60.0,70,51,260,28.0
2016-09-28,0.02,69.0,49.0,53.0,19.06,12.3,0.31,0.0,0.0,56.0,60,50,50,28.0
2016-09-29,0.3,60.0,52.0,59.0,18.85,15.88,0.2,0.0,0.0,61.0,65,59,20,23.9
2016-09-30,0.15,63.0,58.0,60.0,18.66,11.41,0.1,0.0,0.0,62.0,64,60,40,19.9
2016-10-01,0.06,67.0,58.0,60.0,18.4,6.71,0.94,0.0,0.0,61.0,64,57,320,14.1
2016-10-02,0.71,67.0,56.0,58.0,18.24,6.04,0.03,0.0,0.0,60.0,65,56,310,12.1
2016-10-03,0.12,64.0,55.0,58.0,18.17,4.7,0.0,0.0,0.0,62.0,67,57,130,8.9
2016-10-04,0.0,67.0,57.0,62.0,18.14,8.72,0.0,0.0,0.0,65.0,75,60,100,16.1
2016-10-05,0.0,72.0,57.0,69.0,18.08,9.62,0.0,0.0,0.0,69.0,80,59,190,19.9
2016-10-06,0.05,79.0,54.0,64.0,17.95,6.04,0.25,0.0,0.0,66.0,74,58,170,15.0
2016-10-07,0.09,73.0,62.0,67.0,17.72,10.74,0.0,0.0,0.0,65.0,70,47,300,21.9
2016-10-08,0.0,72.0,38.0,41.0,17.47,6.26,0.0,0.0,0.0,52.0,65,40,310,18.1
2016-10-09,0.0,64.0,41.0,54.0,17.24,7.61,0.0,0.0,0.0,56.0,63,47,100,16.1
2016-10-10,0.0,63.0,44.0,47.0,17.13,6.26,0.0,0.0,0.0,56.0,71,45,150,12.1
2016-10-11,0.0,68.0,47.0,60.0,17.04,10.07,0.0,0.0,0.0,63.0,73,54,190,23.0
2016-10-12,0.01,74.0,58.0,63.0,16.84,13.87,0.14,0.0,0.0,62.0,69,45,330,23.9
2016-10-13,0.19,71.0,38.0,40.0,16.44,4.25,0.0,0.0,0.0,48.0,57,38,330,15.0
2016-10-14,0.0,55.0,36.0,40.0,16.16,7.61,0.0,0.0,0.0,50.0,66,38,180,18.1
2016-10-15,0.0,66.0,39.0,57.0,16.08,13.65,0.0,0.0,0.0,58.0,70,53,190,25.9
2016-10-16,0.41,70.0,57.0,65.0,15.98,8.5,0.29,0.0,0.0,69.0,72,65,200,18.1
2016-10-17,0.02,73.0,64.0,69.0,15.91,18.57,0.0,0.0,0.0,72.0,82,67,190,31.1
2016-10-18,0.0,82.0,69.0,71.0,15.76,10.51,0.0,0.0,0.0,74.0,76,55,210,25.9
2016-10-19,0.0,75.0,46.0,50.0,15.61,3.8,0.02,0.0,0.0,60.0,71,49,50,14.1
2016-10-20,0.1,69.0,49.0,52.0,15.42,13.65,0.0,0.0,0.0,55.0,56,45,10,21.9
2016-10-21,0.0,54.0,42.0,45.0,15.18,12.08,0.0,0.0,0.0,48.0,54,37,340,19.9
2016-10-22,0.0,54.0,36.0,39.0,14.94,6.71,0.0,0.0,0.0,47.0,60,37,200,15.0
2016-10-23,0.0,61.0,39.0,45.0,14.82,10.74,0.0,0.0,0.0,55.0,73,41,330,25.1
2016-10-24,0.0,71.0,42.0,44.0,14.69,7.16,0.0,0.0,0.0,54.0,59,39,10,18.1
2016-10-25,0.0,56.0,35.0,43.0,14.55,6.71,0.0,0.0,0.0,46.0,54,36,110,17.0
2016-10-26,0.33,56.0,41.0,47.0,14.44,12.75,1.6,0.0,0.0,48.0,51,45,120,30.0
2016-10-27,1.3,51.0,42.0,43.0,14.21,6.93,0.0,0.0,0.0,48.0,51,42,330,18.1
2016-10-28,0.0,50.0,39.0,45.0,13.94,12.08,0.0,0.0,0.0,49.0,65,38,190,23.9
2016-10-29,0.01,66.0,44.0,65.0,13.61,10.74,0.0,0.0,0.0,66.0,71,56,230,21.0
2016-10-30,0.44,70.0,52.0,53.0,13.42,9.62,0.5,0.0,0.0,54.0,56,41,320,21.0
2016-10-31,0.0,55.0,39.0,44.0,13.31,9.62,0.0,0.0,0.0,48.0,61,38,180,19.9
2016-11-01,0.0,63.0,43.0,63.0,13.26,8.95,0.0,0.0,0.0,65.0,75,61,190,21.0
2016-11-02,0.01,77.0,57.0,58.0,13.2,6.93,0.18,0.0,0.0,62.0,65,55,10,18.1
2016-11-03,0.44,61.0,48.0,48.0,13.14,5.14,0.0,0.0,0.0,56.0,67,48,20,13.0
2016-11-04,0.0,63.0,41.0,43.0,13.15,4.25,0.0,0.0,0.0,53.0,63,40,280,12.1
2016-11-05,0.0,61.0,43.0,49.0,13.17,6.93,0.0,0.0,0.0,55.0,68,43,250,14.1
2016-11-06,0.01,70.0,44.0,52.0,13.2,3.13,0.0,0.0,0.0,56.0,69,42,200,8.9
2016-11-07,0.0,70.0,41.0,53.0,13.2,5.82,0.0,0.0,0.0,54.0,66,42,200,13.0
2016-11-08,0.03,68.0,47.0,55.0,13.04,9.84,0.03,0.0,0.0,56.0,63,49,10,21.0
2016-11-09,0.0,63.0,39.0,45.0,12.83,7.61,0.0,0.0,0.0,49.0,58,41,350,16.1
2016-11-10,0.0,59.0,41.0,48.0,12.75,13.42,0.0,0.0,0.0,49.0,63,41,240,23.9
2016-11-11,0.0,65.0,47.0,51.0,12.6,12.75,0.0,0.0,0.0,50.0,52,37,20,25.9
2016-11-12,0.02,53.0,31.0,40.0,12.39,6.71,0.0,0.0,0.0,42.0,52,31,250,15.0
2016-11-13,0.0,54.0,37.0,42.0,12.25,10.07,0.0,0.0,0.0,45.0,56,35,240,19.9
2016-11-14,0.0,58.0,40.0,46.0,12.11,6.04,0.0,0.0,0.0,48.0,60,41,180,15.0
2016-11-15,0.0,62.0,35.0,45.0,11.92,4.03,0.0,0.0,0.0,46.0,54,38,270,8.9
2016-11-17,0.0,55.0,35.0,55.0,11.73,14.54,0.0,0.0,0.0,55.0,72,44,190,23.0
2016-11-18,0.0,73.0,54.0,62.0,11.7,18.12,0.2,0.0,0.0,62.0,66,39,270,30.0
2016-11-19,0.15,62.0,33.0,34.0,11.61,18.12,0.01,0.0,0.0,38.0,39,28,300,31.1
2016-11-20,0.0,38.0,23.0,26.0,11.27,9.17,0.0,0.0,0.0,29.0,35,23,340,21.9
2016-11-21,0.0,35.0,22.0,29.0,10.84,4.47,0.0,0.0,0.0,30.0,41,22,70,10.1
2016-11-22,0.0,40.0,25.0,35.0,10.55,8.72,0.02,0.0,0.0,33.0,41,25,110,17.0
2016-11-23,0.16,40.0,35.0,40.0,10.24,9.62,0.21,0.0,0.0,40.0,44,37,130,17.0
2016-11-24,0.06,44.0,37.0,38.0,9.75,9.17,0.0,0.0,0.0,40.0,43,35,300,17.0
2016-11-25,0.0,40.0,35.0,38.0,9.43,8.05,0.0,0.0,0.0,37.0,42,31,280,16.1
2016-11-26,0.0,43.0,32.0,37.0,9.2,7.16,0.0,0.0,0.0,38.0,47,32,200,15.0
2016-11-27,0.0,48.0,34.0,36.0,9.03,10.29,0.05,0.0,0.0,38.0,44,32,160,23.0
2016-11-28,0.25,45.0,36.0,45.0,8.94,17.22,0.99,0.0,0.0,44.0,51,41,180,25.1
2016-11-29,0.68,51.0,43.0,46.0,8.87,13.2,0.0,0.0,0.0,50.0,57,44,200,21.9
2016-11-30,0.0,58.0,33.0,37.0,8.83,10.74,0.0,0.0,0.0,41.0,45,34,250,21.0
2016-12-01,0.0,45.0,36.0,38.0,8.82,13.42,0.0,0.0,0.0,38.0,41,35,270,23.0
2016-12-02,0.0,43.0,37.0,38.0,8.8,9.4,0.0,0.0,0.0,37.0,40,34,300,17.0
2016-12-03,0.0,39.0,33.0,33.0,8.74,5.59,0.0,0.0,0.0,33.0,34,29,300,14.1
2016-12-04,0.0,39.0,29.0,35.0,8.57,3.8,0.5,6.4,0.0,31.0,33,27,260,15.0
2016-12-05,0.5,35.0,30.0,33.0,8.42,9.4,0.0,0.0,5.1,32.0,34,31,270,21.0
2016-12-06,0.0,37.0,32.0,35.0,8.24,9.84,0.0,0.0,2.0,33.0,41,25,260,21.9
2016-12-07,0.0,44.0,24.0,25.0,8.02,16.11,0.0,0.0,0.0,26.0,27,22,280,29.1
2016-12-08,0.0,31.0,13.0,18.0,7.86,16.55,0.01,0.0,0.0,21.0,24,17,270,25.9
2016-12-09,0.0,25.0,18.0,24.0,7.67,9.84,0.0,0.0,0.0,23.0,25,18,260,14.1
2016-12-10,0.0,28.0,18.0,18.0,6.99,8.72,0.12,2.7,0.0,20.0,23,18,270,14.1
2016-12-11,0.19,28.0,18.0,28.0,6.42,9.62,0.44,5.1,3.1,26.0,33,23,280,18.1
2016-12-12,0.37,33.0,23.0,24.0,6.27,11.18,0.0,0.0,5.1,25.0,32,7,290,23.0
2016-12-13,0.0,24.0,12.0,15.0,6.01,9.62,0.0,0.1,5.1,15.0,22,2,340,17.0
2016-12-14,0.0,19.0,3.0,12.0,5.91,16.11,0.0,0.0,5.1,10.0,19,3,270,25.9
2016-12-15,0.0,22.0,-1.0,0.0,5.66,10.96,0.0,0.0,3.9,4.0,9,-2,280,21.0
2016-12-16,0.0,15.0,0.0,15.0,5.3,9.4,0.13,1.2,3.9,12.0,20,7,140,17.0
2016-12-17,0.18,21.0,15.0,21.0,5.01,10.29,0.12,1.7,5.1,20.0,22,18,320,28.0
2016-12-18,0.11,24.0,4.0,5.0,4.97,12.75,0.03,0.5,5.9,11.0,18,-7,340,28.0
2016-12-19,0.0,10.0,-2.0,4.0,4.9,12.08,0.0,0.0,5.9,-1.0,15,-13,210,19.9
2016-12-20,0.0,22.0,-4.0,22.0,4.83,16.11,0.0,0.0,5.9,20.0,28,14,240,29.1
2016-12-21,0.0,32.0,20.0,26.0,4.78,8.5,0.0,0.0,5.1,26.0,36,19,240,17.0
2016-12-22,0.0,37.0,25.0,28.0,4.84,9.17,0.0,0.0,5.1,34.0,37,24,300,15.0
2016-12-23,0.0,41.0,25.0,33.0,4.86,7.83,0.1,0.0,3.1,31.0,35,27,180,14.1
2016-12-24,0.11,38.0,32.0,35.0,4.88,4.7,0.0,0.0,3.1,35.0,38,33,310,14.1
2016-12-25,0.01,38.0,34.0,35.0,4.92,14.09,0.09,0.0,2.0,33.0,39,32,100,21.9
2016-12-26,0.14,54.0,34.0,49.0,4.97,19.01,0.23,0.0,0.0,45.0,54,28,250,33.1
2016-12-27,0.0,54.0,24.0,25.0,4.92,10.96,0.0,0.0,0.0,28.0,28,19,280,21.9
2016-12-28,0.0,29.0,19.0,29.0,4.79,12.08,0.0,0.0,0.0,30.0,45,19,200,30.0
2016-12-29,0.0,46.0,28.0,31.0,4.67,17.67,0.0,0.0,0.0,34.0,35,30,290,25.9
2016-12-30,0.0,36.0,24.0,25.0,4.56,13.42,0.0,0.0,0.0,29.0,38,24,200,29.1
2016-12-31,0.0,39.0,21.0,37.0,4.41,13.2,0.0,0.0,0.0,35.0,40,23,210,25.1
2017-01-01,0.0,40.0,20.0,23.0,4.36,4.92,0.0,0.0,0.0,27.0,40,17,190,13.0
2017-01-02,0.0,41.0,22.0,36.0,4.36,6.26,0.11,0.0,0.0,34.0,40,25,70,15.0
2017-01-03,0.1,39.0,35.0,39.0,4.36,10.07,0.0,0.0,0.0,38.0,39,19,290,23.0
2017-01-04,0.0,39.0,9.0,11.0,4.33,17.0,0.0,0.0,0.0,18.0,19,7,280,25.1
2017-01-05,0.0,19.0,6.0,8.0,4.14,12.75,0.0,0.0,0.0,9.0,13,3,270,19.9
2017-01-06,0.0,15.0,0.0,1.0,3.58,10.07,0.0,0.0,0.0,4.0,9,0,260,16.1
2017-01-07,0.0,11.0,0.0,2.0,3.51,10.74,0.0,0.0,0.0,6.0,18,0,330,21.9
2017-01-08,0.0,18.0,2.0,4.0,3.4,9.62,0.0,0.0,0.0,9.0,19,2,200,21.0
2017-01-09,0.0,23.0,4.0,23.0,3.36,12.97,0.02,0.2,0.0,22.0,33,19,190,21.9
2017-01-10,0.03,40.0,23.0,40.0,3.35,23.26,0.2,0.0,0.0,38.0,51,25,260,40.0
2017-01-11,0.21,51.0,24.0,30.0,3.28,12.08,0.33,0.0,0.0,32.0,43,25,10,21.9
2017-01-12,0.0,43.0,21.0,21.0,3.22,11.18,0.05,0.2,0.0,26.0,28,19,20,17.0
2017-01-13,0.0,25.0,15.0,15.0,3.16,8.95,0.0,0.0,0.0,20.0,27,16,20,15.0
2017-01-14,,30.0,10.0,29.0,3.11,4.7,0.0,0.0,0.0,29.0,35,21,330,8.9
2017-01-15,0.0,35.0,16.0,20.0,3.1,2.24,0.0,0.0,0.0,26.0,36,20,200,6.9
2017-01-16,0.11,35.0,17.0,34.0,2.97,5.82,0.9,0.0,0.0,33.0,37,30,100,12.1
2017-01-17,,38.0,31.0,37.0,3.02,9.62,0.48,0.0,0.0,37.0,39,35,280,16.1
2017-01-18,0.02,40.0,34.0,35.0,3.02,9.62,0.0,0.0,0.0,35.0,36,30,240,16.1
2017-01-19,0.0,37.0,30.0,35.0,3.32,6.71,0.46,0.0,0.0,36.0,42,30,80,12.1
2017-01-20,0.66,42.0,33.0,37.0,3.4,5.82,0.18,0.0,0.0,39.0,43,38,60,13.0
2017-01-21,0.01,49.0,36.0,48.0,3.41,8.5,0.0,0.0,0.0,48.0,59,40,190,19.9
2017-01-22,0.01,60.0,37.0,40.0,3.39,5.37,0.01,0.0,0.0,43.0,46,38,10,14.1
2017-01-23,0.0,45.0,36.0,38.0,3.33,9.4,0.0,0.0,0.0,39.0,42,36,350,16.1
2017-01-24,0.0,42.0,35.0,36.0,3.26,7.16,0.0,0.0,0.0,37.0,38,34,100,15.0
2017-01-25,0.06,37.0,35.0,37.0,3.1,11.41,0.09,0.0,0.0,37.0,42,34,260,21.9
2017-01-26,0.07,42.0,31.0,31.0,3.03,13.42,0.0,0.0,0.0,33.0,34,30,310,21.9
2017-01-27,0.0,34.0,26.0,28.0,2.97,14.76,0.0,0.0,0.0,28.0,31,24,270,21.9
2017-01-28,0.0,28.0,22.0,27.0,2.94,11.63,0.0,0.0,0.0,27.0,29,24,280,19.9
2017-01-29,0.0,30.0,26.0,27.0,2.89,10.51,0.0,0.1,0.0,27.0,28,21,320,21.9
2017-01-30,0.0,28.0,14.0,19.0,2.85,10.07,0.01,0.1,0.0,22.0,37,15,190,23.0
2017-01-31,0.03,38.0,18.0,35.0,2.77,15.66,0.03,0.0,0.0,36.0,39,35,300,25.1
2017-02-01,0.03,40.0,30.0,31.0,2.69,12.3,0.0,0.0,0.0,35.0,38,21,280,23.0
2017-02-02,0.0,38.0,13.0,16.0,2.63,13.42,0.0,0.0,0.0,21.0,24,14,320,21.9
2017-02-03,0.0,24.0,13.0,15.0,2.54,10.51,0.0,0.0,0.0,19.0,28,14,290,19.9
2017-02-04,0.0,29.0,14.0,17.0,2.57,12.53,0.0,0.0,0.0,22.0,33,10,190,23.0
2017-02-05,0.0,34.0,17.0,30.0,2.64,8.72,0.0,0.0,0.0,33.0,38,24,320,18.1
2017-02-06,0.0,40.0,21.0,28.0,2.52,6.93,0.0,0.0,0.0,33.0,55,21,180,15.0
2017-02-07,0.24,55.0,27.0,41.0,2.48,10.51,0.47,0.0,0.0,44.0,50,32,290,25.1
2017-02-08,0.0,46.0,27.0,28.0,2.47,11.18,0.0,0.0,0.0,31.0,32,19,330,19.9
2017-02-09,0.0,29.0,12.0,14.0,2.53,11.63,0.0,0.0,0.0,19.0,25,13,320,21.0
2017-02-10,0.0,26.0,14.0,26.0,2.54,13.65,0.0,0.0,0.0,26.0,41,18,200,25.9
2017-02-11,0.0,43.0,26.0,35.0,2.56,6.71,0.0,0.0,0.0,41.0,49,34,20,16.1
2017-02-12,0.0,46.0,34.0,37.0,2.53,15.88,0.0,0.0,0.0,39.0,47,31,300,36.0
2017-02-13,0.0,47.0,25.0,30.0,2.58,10.29,0.0,0.0,0.0,35.0,44,25,250,19.9
2017-02-14,0.0,46.0,30.0,36.0,2.61,14.09,0.0,0.0,0.0,40.0,50,31,320,25.1
2017-02-15,0.0,50.0,25.0,28.0,2.73,11.18,0.0,0.0,0.0,33.0,35,26,330,21.0
2017-02-16,0.0,35.0,27.0,31.0,2.86,8.95,0.0,0.0,0.0,33.0,41,30,130,16.1
2017-02-17,0.0,39.0,26.0,38.0,3.01,8.05,0.0,0.0,0.0,43.0,67,27,200,19.9
2017-02-18,0.0,66.0,37.0,46.0,3.14,6.93,0.0,0.0,0.0,58.0,70,40,220,15.0
2017-02-19,0.0,70.0,30.0,35.0,3.14,3.8,0.0,0.0,0.0,51.0,69,35,100,13.0
2017-02-20,0.0,63.0,35.0,47.0,3.12,12.3,0.0,0.0,0.0,53.0,70,41,160,23.0
2017-02-21,0.03,65.0,46.0,55.0,3.12,6.49,0.04,0.0,0.0,60.0,66,49,200,18.1
2017-02-22,0.0,67.0,46.0,53.0,3.14,11.86,0.0,0.0,0.0,58.0,68,50,190,21.9
2017-02-23,0.0,68.0,43.0,48.0,3.07,12.53,0.21,0.0,0.0,52.0,59,38,30,23.0
2017-02-24,0.37,50.0,36.0,37.0,2.97,12.53,0.15,0.0,0.0,39.0,40,33,30,23.9
2017-02-25,0.0,38.0,22.0,22.0,2.83,13.87,0.0,0.0,0.0,29.0,33,23,310,23.9
2017-02-26,0.0,29.0,22.0,29.0,2.76,13.87,0.0,0.0,0.0,32.0,49,21,200,30.0
2017-02-27,0.0,48.0,26.0,35.0,2.77,7.38,0.0,0.0,0.0,41.0,54,27,200,16.1
2017-02-28,0.01,54.0,35.0,51.0,2.74,13.65,0.65,0.0,0.0,51.0,60,47,190,25.1
2017-03-01,0.91,59.0,38.0,38.0,2.67,14.09,0.12,0.0,0.0,47.0,54,32,300,29.1
2017-03-02,0.05,40.0,27.0,29.0,2.56,10.96,0.0,0.0,0.0,32.0,35,27,280,18.1
2017-03-03,0.0,37.0,18.0,24.0,2.53,10.29,0.0,0.0,0.0,27.0,33,21,320,23.0
2017-03-04,0.0,33.0,23.0,31.0,2.49,14.54,0.01,0.1,0.0,33.0,42,28,120,23.9
2017-03-05,0.0,39.0,31.0,37.0,2.6,14.54,0.0,0.0,0.0,41.0,60,32,200,23.0
2017-03-06,0.0,58.0,37.0,52.0,2.75,21.03,0.0,0.0,0.0,55.0,65,52,190,35.1
2017-03-07,0.27,64.0,43.0,44.0,2.84,19.24,0.24,0.0,0.0,55.0,65,44,250,36.0
2017-03-08,0.0,53.0,41.0,42.0,2.85,22.15,0.0,0.0,0.0,46.0,53,40,270,40.9
2017-03-09,0.0,52.0,29.0,35.0,2.8,6.93,0.0,0.0,0.0,39.0,42,29,340,19.9
2017-03-10,0.0,39.0,25.0,25.0,2.72,14.54,0.0,0.0,0.0,32.0,36,23,350,23.9
2017-03-11,0.0,32.0,15.0,18.0,2.6,8.5,0.0,0.0,0.0,24.0,32,18,340,17.0
2017-03-12,0.0,29.0,16.0,19.0,2.51,6.93,0.05,0.4,0.0,26.0,36,18,80,16.1
2017-03-13,0.24,33.0,19.0,26.0,2.45,10.51,0.24,3.9,2.0,29.0,31,27,30,18.1
2017-03-14,0.28,33.0,19.0,20.0,2.44,14.09,0.19,3.4,5.9,25.0,28,19,340,23.0
2017-03-15,0.08,30.0,12.0,17.0,2.41,11.41,0.0,0.0,2.0,24.0,33,16,310,21.0
2017-03-16,0.0,35.0,14.0,17.0,2.47,6.49,0.0,0.0,1.2,29.0,42,18,220,12.1
2017-03-17,0.0,43.0,17.0,35.0,2.49,10.29,0.03,0.0,0.0,38.0,50,36,290,28.0
2017-03-18,0.04,46.0,35.0,37.0,2.5,12.97,0.0,0.0,0.0,42.0,45,32,290,23.9
2017-03-19,0.0,46.0,28.0,34.0,2.5,8.5,0.0,0.0,0.0,41.0,53,29,190,23.9
2017-03-20,0.0,49.0,34.0,43.0,2.51,8.28,0.13,0.0,0.0,49.0,54,37,20,21.0
2017-03-21,0.0,52.0,31.0,43.0,2.51,12.3,0.0,0.0,0.0,44.0,54,33,30,25.1
2017-03-22,0.0,56.0,27.0,30.0,2.46,11.86,0.0,0.0,0.0,33.0,37,28,30,23.0
2017-03-23,0.0,37.0,24.0,32.0,2.44,12.75,0.02,0.0,0.0,37.0,50,29,170,25.9
