DATE,hh,buoy_wdir,buoy_wspd,buoy_atmp,lake_temp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2015-10-23,11,127,6.8,12.0,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,12,114,8.4,11.9,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,13,104,8.8,12.3,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,14,119,14.2,12.6,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,15,120,14.0,12.8,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,16,126,6.4,13.1,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,17,117,5.6,13.5,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,18,133,9.3,13.9,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,19,129,12.6,14.4,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,20,132,10.2,14.6,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,21,120,10.0,14.5,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,22,137,17.6,14.7,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-23,23,120,11.2,14.3,12.83,11.63,0.16,0.0,0.0,55.0,64,52,130,18.1
2015-10-24,0,138,17.8,15.1,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,2,193,2.3,16.7,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,3,136,7.9,16.3,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,4,149,7.5,15.1,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,5,185,6.7,16.8,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,6,203,8.2,18.3,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,7,183,7.5,18.4,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,8,186,9.5,18.5,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,9,205,10.0,18.8,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,10,208,6.1,18.9,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,11,204,11.5,19.0,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,12,207,15.0,19.1,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,13,180,14.7,19.1,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,14,228,6.1,18.4,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,15,215,7.6,17.7,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,16,264,7.3,17.7,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,17,248,10.0,18.1,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,18,279,11.4,16.4,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,19,253,4.4,15.5,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,20,274,8.0,15.2,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,22,305,12.0,13.9,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-24,23,308,6.7,13.1,12.67,14.32,0.3,0.0,0.0,62.0,66,46,270,25.9
2015-10-25,0,315,8.9,12.4,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,1,293,6.4,11.9,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,2,328,6.2,11.8,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,3,334,6.2,11.7,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,4,314,10.9,11.3,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,5,210,1.9,10.4,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,6,299,5.6,9.4,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,7,304,5.4,8.9,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,8,283,4.5,8.3,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,9,283,2.2,7.6,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,10,296,9.1,7.7,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,11,287,6.6,7.7,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,12,271,5.5,7.8,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,13,242,1.5,9.6,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,14,285,3.4,11.8,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,15,277,2.1,13.2,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,16,125,1.2,13.9,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,17,123,4.1,14.1,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,18,94,4.1,13.6,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,19,76,3.5,13.5,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,20,82,3.0,13.6,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,21,117,5.5,13.3,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,22,195,2.4,12.3,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-25,23,140,4.5,12.5,12.55,4.03,0.0,0.0,0.0,51.0,62,41,330,13.0
2015-10-26,0,147,4.3,12.0,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,1,117,1.4,12.0,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,2,122,1.9,11.9,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,3,134,3.0,12.6,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,4,117,3.5,12.7,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,5,177,3.1,11.7,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,6,136,5.6,12.3,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,7,123,5.0,12.3,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,8,114,7.8,12.1,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,9,117,7.1,12.1,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,10,132,6.4,11.8,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,11,138,11.2,11.4,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,12,140,8.6,11.0,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,13,133,11.3,11.9,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,14,108,6.0,12.0,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,15,133,9.8,11.9,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,16,124,5.3,12.5,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,17,103,5.4,13.2,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,18,86,3.4,13.0,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,19,81,4.9,13.1,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,20,52,6.3,12.9,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,21,49,5.9,12.9,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,22,56,5.5,12.8,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-26,23,62,10.4,12.8,12.47,5.82,0.0,0.0,0.0,49.0,61,37,110,14.1
2015-10-27,0,74,7.6,13.2,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,1,86,8.6,13.3,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,2,103,6.9,13.6,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,3,120,9.1,13.6,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,4,122,11.0,13.2,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,5,125,13.3,13.0,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,6,120,11.0,12.7,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,7,102,9.1,12.6,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,8,117,11.1,12.5,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,9,128,10.7,12.4,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,10,101,7.1,12.3,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,11,111,7.5,12.3,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,12,105,10.7,12.1,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,14,118,5.6,12.2,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,15,96,7.1,12.2,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,16,98,9.7,12.3,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,17,97,7.0,12.8,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,18,98,7.2,12.6,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,19,103,11.3,13.5,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,20,104,9.5,13.5,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,21,102,13.4,13.7,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,22,113,16.7,13.0,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-27,23,110,13.3,12.8,12.39,13.42,0.49,0.0,0.0,53.0,56,50,110,25.9
2015-10-28,0,116,18.9,11.8,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,1,113,16.5,11.6,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,2,115,14.2,11.0,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,4,100,10.8,11.3,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,5,109,7.8,11.6,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,6,129,14.1,11.8,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,7,124,17.0,11.9,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,8,142,15.4,12.0,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,9,134,9.0,12.3,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,10,182,3.7,12.3,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,11,181,6.5,12.7,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,12,180,8.0,12.9,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,13,185,11.2,13.2,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,14,181,4.0,13.7,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,15,223,10.2,13.6,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,16,259,6.5,13.1,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,17,204,11.1,12.4,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,18,263,3.8,12.0,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,19,234,12.7,11.9,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,20,222,11.8,11.9,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,21,272,11.2,11.8,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,22,201,7.6,11.1,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-28,23,236,11.0,7.3,12.22,14.99,0.33,0.0,0.0,53.0,56,37,280,31.1
2015-10-29,0,236,8.0,6.8,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,1,219,7.0,5.6,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,2,215,8.5,5.1,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,3,223,6.3,4.6,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,4,235,4.6,4.2,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,5,238,10.3,4.0,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,6,234,16.3,3.8,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,7,272,6.7,3.5,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,8,236,9.5,3.4,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,9,222,10.5,3.4,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,10,250,7.4,3.5,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,12,215,10.8,3.8,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,13,237,7.6,4.1,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,14,221,15.4,5.2,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,15,272,21.6,5.8,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,16,285,13.5,6.2,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,17,278,12.8,6.9,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,18,306,4.4,7.2,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,19,283,12.1,7.6,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,20,216,7.0,8.1,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,21,264,7.8,8.1,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,22,270,9.0,8.3,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-29,23,311,10.8,8.3,11.94,15.43,0.0,0.0,0.0,41.0,47,36,270,28.0
2015-10-30,0,319,4.4,8.2,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,1,298,5.9,8.0,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,2,293,6.7,7.9,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,3,251,4.1,7.4,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,4,269,4.1,6.8,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,5,286,4.6,6.5,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,6,303,2.7,6.1,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,7,260,4.4,5.4,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,8,270,4.3,5.1,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,9,297,6.0,4.8,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,10,263,6.8,5.2,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,11,243,2.6,4.7,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,12,272,6.9,5.0,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,13,260,3.3,6.7,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,14,285,2.3,9.2,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,15,243,6.0,11.0,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,16,137,6.8,11.2,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,17,217,8.5,12.3,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,18,131,8.6,11.4,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,19,136,7.6,11.5,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,20,218,11.2,13.0,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,21,216,3.2,12.4,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,22,210,9.5,11.8,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-30,23,183,6.7,11.3,11.72,6.71,0.0,0.0,0.0,45.0,56,36,180,15.0
2015-10-31,0,197,8.2,11.1,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,1,171,4.4,10.9,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,2,179,5.1,10.7,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,3,185,6.1,10.4,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,4,209,8.0,10.2,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,5,163,6.8,10.0,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,6,186,6.3,9.8,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,7,191,9.2,9.2,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,8,142,6.8,8.9,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,9,178,10.1,8.8,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,10,153,6.9,8.8,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,11,164,4.8,8.7,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,12,143,10.3,8.1,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,13,143,11.1,8.1,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,14,134,10.6,7.8,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,15,190,8.9,7.6,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,16,143,11.2,7.8,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,17,170,9.6,8.2,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,18,176,15.3,8.2,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,19,187,5.7,8.5,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,20,135,6.5,9.0,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,21,204,12.2,9.8,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,22,202,10.4,10.2,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-10-31,23,220,5.1,11.0,11.58,11.41,0.77,0.0,0.0,47.0,52,45,270,21.9
2015-11-01,0,261,7.6,11.4,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,1,259,6.0,11.5,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,2,254,5.3,11.4,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,3,211,9.9,11.4,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,4,268,11.9,11.3,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,6,235,7.7,10.2,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,7,248,8.4,9.7,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,8,221,12.0,9.3,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,9,227,5.3,8.9,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,10,203,4.9,8.9,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,11,215,6.0,8.4,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,12,199,4.1,8.3,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,13,241,4.1,8.7,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,14,217,2.3,9.7,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,15,222,5.4,11.4,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,16,199,2.9,13.3,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,17,277,5.1,14.8,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,18,268,6.2,17.3,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,19,241,5.8,17.7,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,20,266,6.7,18.2,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,21,286,8.5,18.0,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,22,204,2.4,16.9,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-01,23,227,3.8,15.8,11.5,10.29,0.0,0.0,0.0,53.0,63,44,250,19.9
2015-11-02,0,209,6.5,15.2,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,1,182,4.0,15.1,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,2,185,6.2,14.7,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,3,216,7.2,14.4,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,4,192,7.8,13.9,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,5,192,9.1,13.5,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,6,198,7.5,13.3,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,7,224,14.8,13.1,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,8,213,8.4,12.3,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,9,226,9.4,12.1,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,10,209,12.0,11.9,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,11,208,9.2,11.5,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,12,215,8.6,11.4,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,13,213,11.4,12.9,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,14,227,9.4,15.4,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,15,208,11.6,18.3,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,16,224,17.4,20.2,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,17,221,14.5,20.8,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,18,193,15.2,22.2,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-02,19,201,13.3,22.5,11.54,10.51,0.0,0.0,0.0,58.0,72,47,210,21.9
2015-11-03,13,327,0.3,13.7,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,14,139,3.4,13.4,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,15,116,8.3,13.4,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,16,225,3.3,17.9,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,17,121,10.3,14.0,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,18,130,6.0,14.7,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,19,137,7.2,15.5,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,20,154,8.7,16.2,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,21,165,8.5,16.2,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,22,159,4.0,15.0,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-03,23,203,3.7,17.8,11.66,6.26,0.0,0.0,0.0,58.0,70,44,180,17.0
2015-11-04,0,229,1.7,18.3,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-04,1,207,2.1,16.9,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-04,2,198,2.9,17.0,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-04,3,201,3.1,16.5,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-04,4,163,3.5,15.6,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-04,5,202,5.9,16.0,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
2015-11-04,6,194,8.8,14.6,11.64,8.28,0.0,0.0,0.0,58.0,71,48,200,18.1
