DATE,lake_temp,buoy_wdir,buoy_wspd,buoy_atmp,ohare_wspd,ohare_prcp,ohare_snfall,ohare_sndpth,ohare_atmp,ohare_maxtmp,ohare_mintmp,ohare_w2dir,ohare_w2spd
2018-10-29,10.26,198.29411764705884,4.670588235294117,8.858823529411765,6.04,0.0,0.0,0.0,47.0,56,40,290,12.1
2018-10-30,10.22,154.95833333333334,7.212499999999999,11.6375,7.83,0.3,0.0,0.0,51.0,64,45,300,25.1
2018-10-31,10.21,251.91666666666663,5.5458333333333325,10.87083333333333,7.16,0.17,0.0,0.0,53.0,61,47,340,15.0
2018-11-01,10.14,99.41666666666669,7.5791666666666675,10.3,12.97,0.0,0.0,0.0,51.0,52,43,10,23.0
2018-11-02,10.03,192.54166666666663,7.833333333333332,6.9250000000000025,6.93,0.0,0.0,0.0,44.0,50,37,20,14.1
2018-11-03,9.98,170.29166666666666,4.458333333333333,6.216666666666665,7.61,0.06,0.0,0.0,42.0,50,34,110,15.0
2018-11-04,9.88,127.3913043478261,17.147826086956524,9.582608695652176,14.99,0.54,0.0,0.0,48.0,52,46,160,21.9
2018-11-05,9.62,193.04166666666663,7.974999999999999,9.033333333333333,9.62,0.37,0.0,0.0,48.0,51,44,250,17.0
2018-11-06,9.3,217.5833333333333,7.25,9.020833333333332,16.33,0.06,0.0,0.0,48.0,50,38,240,32.0
2018-11-07,9.02,263.0,9.554166666666667,3.604166666666666,14.99,0.0,0.0,0.0,38.0,39,33,260,23.9
2018-11-08,8.7,232.375,4.795833333333332,1.9625,4.03,0.0,0.0,0.0,35.0,41,33,310,12.1
2018-11-09,8.2,226.4583333333333,5.462500000000001,1.6625,12.08,0.13,1.0,0.0,34.0,37,20,290,25.1
2018-11-10,7.98,258.25,9.066666666666668,-3.533333333333332,10.96,0.0,0.0,0.0,25.0,33,20,280,23.0
2018-11-11,7.68,204.9583333333333,8.8875,0.8416666666666668,8.05,0.0,0.0,0.0,33.0,41,28,210,16.1
2018-11-12,7.55,299.75,5.316666666666666,1.3708333333333331,9.62,0.0,0.0,0.0,33.0,34,24,360,17.0
2018-11-13,7.43,304.4583333333333,8.950000000000003,-4.0625,9.17,0.0,0.0,0.0,25.0,29,19,320,16.1
2018-11-14,7.37,253.66666666666663,4.591666666666666,-3.3666666666666667,4.92,0.0,0.0,0.0,25.0,36,17,40,13.0
2018-11-15,7.35,135.29166666666666,10.504166666666666,1.3,5.14,0.09,1.1,0.0,31.0,35,26,200,14.1
2018-11-16,7.29,252.3333333333333,9.058333333333332,1.5791666666666668,9.62,0.0,0.0,0.0,34.0,41,29,300,21.9
2018-11-17,7.19,244.375,6.8916666666666675,1.8291666666666668,7.38,0.13,1.5,0.0,34.0,35,32,30,15.0
2018-11-18,7.12,186.41666666666663,6.912499999999999,1.9625,6.04,0.0,0.0,0.0,33.0,38,25,260,12.1
2018-11-19,7.08,246.29166666666663,5.254166666666666,-1.2333333333333332,8.05,0.0,0.0,0.0,28.0,34,23,350,16.1
2018-11-20,6.96,274.8333333333333,7.779166666666666,-0.02916666666666662,11.63,0.0,0.0,0.0,31.0,35,29,250,21.0
2018-11-21,6.85,215.29166666666663,8.9,0.3666666666666667,10.51,0.0,0.0,0.0,32.0,36,30,30,19.9
2018-11-22,6.77,108.5,11.570833333333333,1.0041666666666669,9.62,0.0,0.0,0.0,34.0,40,31,150,17.0
2018-11-23,6.7,163.125,12.15,5.4750000000000005,11.63,0.04,0.0,0.0,40.0,51,34,180,23.9
2018-11-24,6.68,203.875,8.316666666666665,7.404166666666668,10.74,0.18,0.0,0.0,45.0,47,40,240,23.9
2018-11-25,6.65,169.91666666666666,9.8625,4.362500000000002,15.21,1.2,3.3,0.0,38.0,40,33,20,33.1
2018-11-26,6.46,189.66666666666663,21.241666666666667,-0.6708333333333334,17.45,0.39,5.1,7.1,30.0,33,24,20,38.9
2018-11-27,6.35,278.8333333333333,6.837500000000001,-4.633333333333333,8.5,0.0,0.0,5.9,24.0,25,19,260,15.0
2018-11-28,6.18,248.375,4.954166666666667,-5.620833333333333,4.7,0.05,0.7,5.1,22.0,27,17,230,13.0
2018-11-29,5.71,139.41666666666666,6.6374999999999975,-0.4333333333333333,5.82,0.0,0.0,5.1,30.0,38,27,130,12.1
2018-11-30,5.48,256.4583333333333,4.020833333333333,1.9333333333333336,4.92,0.0,0.0,5.1,34.0,42,28,90,15.0
2018-12-01,5.29,96.875,10.066666666666665,3.6958333333333333,12.53,1.13,0.0,3.1,38.0,42,36,60,25.1
2018-12-02,5.22,194.4583333333333,6.187500000000001,5.7,8.95,0.1,0.0,0.0,41.0,44,35,340,18.1
2018-12-03,5.11,307.125,14.083333333333336,1.1708333333333332,12.97,0.01,0.3,0.0,34.0,35,29,360,23.9
2018-12-04,5.07,299.7916666666667,6.6875,-0.7791666666666665,7.83,0.0,0.0,0.0,31.0,32,28,320,14.1
2018-12-05,5.08,258.5833333333333,6.729166666666665,-2.1,10.51,0.0,0.0,0.0,28.0,33,25,250,16.1
2018-12-06,5.1,265.1666666666667,7.8874999999999975,-0.9041666666666668,9.84,0.0,0.0,0.0,31.0,33,19,320,17.0
2018-12-07,5.07,283.75,6.533333333333332,-5.75,6.26,0.0,0.0,0.0,21.0,25,16,230,18.1
2018-12-08,5.04,218.54166666666663,4.5875,-4.108333333333333,3.8,0.0,0.0,0.0,24.0,32,20,20,10.1
2018-12-09,5.04,209.625,3.741666666666666,-2.904166666666667,4.25,0.0,0.0,0.0,24.0,35,17,350,12.1
2018-12-10,5.06,251.125,4.875,-3.2291666666666674,6.93,0.0,0.0,0.0,23.0,34,16,220,15.0
2018-12-11,5.08,218.29166666666663,6.958333333333332,-0.5625000000000001,7.61,0.0,0.0,0.0,30.0,38,25,230,16.1
2018-12-12,5.12,175.4782608695652,9.386956521739132,2.6,10.74,0.0,0.0,0.0,34.0,41,29,230,21.9
2018-12-13,5.16,133.4,5.8100000000000005,2.4300000000000006,4.25,0.15,0.0,0.0,33.0,46,24,160,14.1
2018-12-14,5.19,216.8333333333333,5.204166666666667,3.4166666666666674,6.71,0.13,0.0,0.0,39.0,40,32,10,13.0
2018-12-15,5.23,197.625,5.937500000000001,2.733333333333333,7.61,0.0,0.0,0.0,35.0,46,26,30,14.1
2018-12-16,5.23,249.79166666666663,6.266666666666668,4.1000000000000005,6.49,0.0,0.0,0.0,35.0,49,25,260,14.1
2018-12-17,5.15,211.5,7.2541666666666655,2.4875000000000003,7.61,0.0,0.0,0.0,37.0,42,28,350,17.0
2018-12-18,5.05,219.0,5.720833333333334,2.333333333333333,6.71,0.0,0.0,0.0,33.0,42,25,230,14.1
2018-12-19,5.06,203.25,9.620833333333335,5.266666666666667,10.96,0.0,0.0,0.0,39.0,49,33,180,18.1
2018-12-20,5.07,202.66666666666663,7.441666666666666,7.062499999999999,7.83,0.1,0.0,0.0,44.0,46,38,360,15.0
2018-12-21,5.06,302.8181818181818,18.55,1.836363636363636,13.65,0.05,0.0,0.0,35.0,38,29,360,21.9
2018-12-22,5.06,255.75,5.6000000000000005,-0.5125000000000001,6.26,0.0,0.0,0.0,30.0,34,28,200,13.0
2018-12-23,4.98,249.125,6.266666666666668,1.1166666666666667,11.18,0.0,0.0,0.0,33.0,38,28,260,23.9
2018-12-24,4.89,254.4583333333333,8.916666666666666,-1.195833333333333,5.82,0.0,0.0,0.0,29.0,33,23,270,17.0
2018-12-25,4.75,195.9583333333333,5.466666666666666,2.5458333333333334,3.58,0.0,0.0,0.0,34.0,45,28,240,12.1
2018-12-26,4.41,163.25,2.829166666666667,3.2583333333333337,5.14,0.0,0.0,0.0,34.0,47,26,130,18.1
2018-12-27,4.17,136.95833333333334,12.79166666666667,5.154166666666668,15.66,0.66,0.0,0.0,42.0,53,39,170,21.9
2018-12-28,4.04,224.7083333333333,10.545833333333333,5.962500000000001,15.21,0.08,0.2,0.0,42.0,53,30,230,23.9
2018-12-29,4.03,277.5833333333333,5.991666666666667,-1.2416666666666667,7.61,0.05,0.9,0.0,29.0,30,22,240,21.0
2018-12-30,4.07,218.8333333333333,9.733333333333333,-2.716666666666665,11.18,0.0,0.0,0.0,26.0,36,19,210,19.9
2018-12-31,4.07,157.58333333333334,8.708333333333332,2.283333333333333,8.72,0.86,0.0,0.0,34.0,39,31,360,25.1
